COD_MUNICIPIO;COD_UNICO_ENDERECO;ID_LOTE;ID_QUADRA;NOM_LOGRADOURO;NUM_ENDERECO;NOM_LOGRADOURO_ADJACENTE;DIM_TESTADA;DIM_PROFUNDIDADE
4104501;129291-2;01.06.004.1.0023.02AB;01.06.004.1.0023;RUA PIAUI;995;;10;25.00
4104501;32280-1;01.06.004.1.0023.020A;01.06.004.1.0023;RUA PIAUI;979;;10;25.00
4104501;21342-2;01.06.004.1.0023.0200;01.06.004.1.0023;RUA TAPAJOS;713;;10;50.00
4104501;21334-2;01.06.004.1.0023.0100;01.06.004.1.0023;RUA PIAUI;1053;;10;100.00
4104501;33821-1;01.06.004.1.0018.160A;01.06.004.1.0018;RUA TAPAJOS;769;;10;50.00
4104501;20982-1;01.06.004.1.0018.1600;01.06.004.1.0018;RUA TAPAJOS;779;;10;50.00
4104501;20974-1;01.06.004.1.0018.1500;01.06.004.1.0018;RUA PIAUI;1008;;10;120.00
4104501;35955-3;01.06.004.1.0018.140A;01.06.004.1.0018;RUA GUARANY;776;;10;50.00
4104501;20966-1;01.06.004.1.0018.1400;01.06.004.1.0018;RUA GUARANY;768;;10;50.00
4104501;31879-3;01.06.004.1.0018.130A;01.06.004.1.0018;RUA TAPAJOS;787;;10;50.00
4104501;20958-1;01.06.004.1.0018.1300;01.06.004.1.0018;RUA TAPAJOS;795;;10;50.00
4104501;20940-2;01.06.004.1.0018.1200;01.06.004.1.0018;RUA GUARANY;792;;10;100.00
4104501;20931-2;01.06.004.1.0018.1100;01.06.004.1.0018;RUA TAPAJOS;807;;10;120.00
4104501;112330-1;01.06.004.1.0018.10AA;01.06.004.1.0018;RUA GUARANY;808;;10;24.00
4104501;48542-0;01.06.004.1.0018.100A;01.06.004.1.0018;RUA GUARANY;804;;10;36.00
4104501;20923-1;01.06.004.1.0018.1000;01.06.004.1.0018;RUA GUARANY;812;;10;60.00
4104501;20915-1;01.06.004.1.0018.090A;01.06.004.1.0018;RUA TAPAJOS;823;;10;50.00
4104501;34193-1;01.06.004.1.0018.0900;01.06.004.1.0018;RUA TAPAJOS;835;;10;50.00
4104501;43150-0;01.06.004.1.0018.080A;01.06.004.1.0018;RUA GUARANY;832;;10;50.00
4104501;20907-1;01.06.004.1.0018.0800;01.06.004.1.0018;RUA GUARANY;828;;10;50.00
4104501;40851-1;01.06.004.1.0018.070A;01.06.004.1.0018;RUA TAPAJOS;857;;10;50.00
4104501;20893-1;01.06.004.1.0018.0700;01.06.004.1.0018;RUA TAPAJOS;849;;10;50.00
4104501;20885-2;01.06.004.1.0018.0600;01.06.004.1.0018;RUA MARANHAO;745;;10;120.00
4104501;20877-1;01.06.004.1.0018.050A;01.06.004.1.0018;RUA GUARANY;858;;10;50.00
4104501;20869-0;01.06.004.1.0018.0500;01.06.004.1.0018;RUA GUARANY;844;;10;50.00
4104501;31585-2;01.06.004.1.0018.040A;01.06.004.1.0018;RUA PIAUI;980;;10;50.00
4104501;20851-1;01.06.004.1.0018.0400;01.06.004.1.0018;RUA PIAUI;956;;10;50.00
4104501;20842-2;01.06.004.1.0018.030A;01.06.004.1.0018;RUA PIAUI;1034;;10;50.00
4104501;90701-2;01.06.004.1.0018.0300;01.06.004.1.0018;RUA GUARANY;750;;10;50.00
4104501;138053-1;01.06.004.1.0018.02AA;01.06.004.1.0018;RUA MARANHAO;723;;10;25.00
4104501;36005-0;01.06.004.1.0018.020A;01.06.004.1.0018;RUA MARANHAO;735;;10;25.00
4104501;20834-2;01.06.004.1.0018.0200;01.06.004.1.0018;RUA TAPAJOS;865;;10;50.00
4104501;81566-1;01.06.004.1.0018.010B;01.06.004.1.0018;RUA MARANHAO;765;;10;25.00
4104501;36676-2;01.06.004.1.0018.010A;01.06.004.1.0018;RUA MARANHAO; 771;;10;25.00
4104501;20826-1;01.06.004.1.0018.0100;01.06.004.1.0018;RUA MARANHAO;777;;10;50.00
4104501;32263-1;01.06.004.1.0014.160A;01.06.004.1.0014;RUA TAPAJOS;935;;10;50.00
4104501;20371-1;01.06.004.1.0014.1600;01.06.004.1.0014;RUA TAPAJOS;925;;10;50.00
4104501;20362-1;01.06.004.1.0014.1500;01.06.004.1.0014;RUA MARANHAO;738;;10;120.00
4104501;20354-1;01.06.004.1.0014.1400;01.06.004.1.0014;RUA GUARANY;914;;10;100.00
4104501;134228-1;01.06.004.1.0014.130A;01.06.004.1.0014;RUA TAPAJOS;949;;10;45.00
4104501;20346-0;01.06.004.1.0014.1300;01.06.004.1.0014;RUA TAPAJOS;953;;10;55.00
4104501;20338-0;01.06.004.1.0014.1200;01.06.004.1.0014;RUA GUARANY;932;;10;100.00
4104501;34096-1;01.06.004.1.0014.110A;01.06.004.1.0014;RUA TAPAJOS;965;;10;60.00
4104501;20320-1;01.06.004.1.0014.1100;01.06.004.1.0014;RUA TAPAJOS;973;;10;60.00
4104501;20311-2;01.06.004.1.0014.1000;01.06.004.1.0014;RUA GUARANY;956;;10;120.00
4104501;128929-2;01.06.004.1.0014.090A;01.06.004.1.0014;RUA TAPAJOS;997;;10;68.00
4104501;20303-1;01.06.004.1.0014.0900;01.06.004.1.0014;RUA TAPAJOS;993;;10;32.00
4104501;124613-1;01.06.004.1.0014.080A;01.06.004.1.0014;RUA GUARANY;966;;10;50.00
4104501;20290-1;01.06.004.1.0014.0800;01.06.004.1.0014;RUA GUARANY;972;;10;50.00
4104501;105708-0;01.06.004.1.0014.070A;01.06.004.1.0014;RUA TAPAJOS;1013;;10;50.00
4104501;20281-1;01.06.004.1.0014.0700;01.06.004.1.0014;RUA TAPAJOS;1009;;10;50.00
4104501;36684-1;01.06.004.1.0014.060A;01.06.004.1.0014;RUA PARA;741;;10;60.00
4104501;20273-2;01.06.004.1.0014.0600;01.06.004.1.0014;RUA PARA;751;;10;60.00
4104501;20265-5;01.06.004.1.0014.0500;01.06.004.1.0014;RUA GUARANY;986;;10;100.00
4104501;110621-0;01.06.004.1.0014.04AA;01.06.004.1.0014;RUA MARANHAO;700;;10;25.00
4104501;81795-1;01.06.004.1.0014.040B;01.06.004.1.0014;RUA MARANHAO;710;;10;25.00
4104501;20257-1;01.06.004.1.0014.040A;01.06.004.1.0014;RUA TAPAJOS;911;;10;25.00
4104501;90697-1;01.06.004.1.0014.0400;01.06.004.1.0014;RUA MARANHAO;728;;10;25.00
4104501;111066-1;01.06.004.1.0014.030C;01.06.004.1.0014;RUA MARANHAO;770;;10;25.00
4104501;41238-1;01.06.004.1.0014.030B;01.06.004.1.0014;RUA MARANHAO;794;;10;25.00
4104501;40444-1;01.06.004.1.0014.030A;01.06.004.1.0014;RUA MARANHAO;758;;10;25.00
4104501;20249-2;01.06.004.1.0014.0300;01.06.004.1.0014;RUA MARANHAO;778;;10;25.00
4104501;111023-1;01.06.004.1.0014.02AA;01.06.004.1.0014;RUA PARA;733;;10;25.00
4104501;103594-0;01.06.004.1.0014.020B;01.06.004.1.0014;RUA PARA;715;;10;25.00
4104501;40088-2;01.06.004.1.0014.020A;01.06.004.1.0014;RUA PARA;727;;10;25.00
4104501;20231-1;01.06.004.1.0014.0200;01.06.004.1.0014;RUA PARA;701;;10;25.00
4104501;80462-1;01.06.004.1.0014.010B;01.06.004.1.0014;RUA PARA;793;;10;25.00
4104501;43974-1;01.06.004.1.0014.010A;01.06.004.1.0014;RUA PARA;767;;10;50.00
4104501;20222-2;01.06.004.1.0014.0100;01.06.004.1.0014;RUA PARA;805;;10;25.00
4104501;20214-2;01.06.004.1.0013.1600;01.06.004.1.0013;RUA GUARANY;909;;10;100.00
4104501;20206-5;01.06.004.1.0013.1500;01.06.004.1.0013;RUA MARANHAO;878;;10;120.00
4104501;37532-2;01.06.004.1.0013.140A;01.06.004.1.0013;RUA TUPI;918;;10;50.00
4104501;20192-1;01.06.004.1.0013.1400;01.06.004.1.0013;RUA TUPI;908;;10;50.00
4104501;20184-1;01.06.004.1.0013.1301;01.06.004.1.0013;RUA GUARANY;923;;10;50.00
4104501;90689-1;01.06.004.1.0013.1300;01.06.004.1.0013;RUA GUARANY;933;;10;50.00
4104501;33545-2;01.06.004.1.0013.120A;01.06.004.1.0013;RUA TUPI;924;;10;50.00
4104501;20176-2;01.06.004.1.0013.1200;01.06.004.1.0013;RUA TUPI;934;;10;50.00
4104501;20168-2;01.06.004.1.0013.1100;01.06.004.1.0013;RUA GUARANY;949;;10;120.00
4104501;86657-1;01.06.004.1.0013.100A;01.06.004.1.0013;RUA TUPI;944;;10;60.00
4104501;20150-1;01.06.004.1.0013.1000;01.06.004.1.0013;RUA TUPI;952;;10;60.00
4104501;20141-1;01.06.004.1.0013.0900;01.06.004.1.0013;RUA GUARANY;971;;10;100.00
4104501;133256-0;01.06.004.1.0013.080A;01.06.004.1.0013;RUA TUPI;986;;10;60.85
4104501;20133-2;01.06.004.1.0013.0800;01.06.004.1.0013;RUA TUPI;970;;10;39.15
4104501;20125-1;01.06.004.1.0013.0700;01.06.004.1.0013;RUA GUARANY;987;;10;100.00
4104501;32379-1;01.06.004.1.0013.060A;01.06.004.1.0013;RUA PARA;917;;10;60.00
4104501;20117-0;01.06.004.1.0013.0600;01.06.004.1.0013;RUA PARA;925;;10;60.00
4104501;20109-3;01.06.004.1.0013.0500;01.06.004.1.0013;RUA TUPI;984/988;;10;100.00
4104501;20095-1;01.06.004.1.0013.0400;01.06.004.1.0013;RUA MARANHAO;838;;10;100.00
4104501;17426-1;01.06.004.1.0013.030A;01.06.004.1.0013;RUA MARANHAO;912;;10;50.00
4104501;20087-3;01.06.004.1.0013.0300;01.06.004.1.0013;RUA TUPI;886;;10;50.00
4104501;49956-1;01.06.004.1.0013.02BA;01.06.004.1.0013;RUA PARA;899;;10;24.00
4104501;49832-0;01.06.004.1.0013.020B;01.06.004.1.0013;RUA PARA;893;;10;28.00
4104501;49824-1;01.06.004.1.0013.020A;01.06.004.1.0013;RUA PARA;881;;10;27.20
4104501;20079-0;01.06.004.1.0013.0200;01.06.004.1.0013;RUA PARA;867;;10;20.80
4104501;20061-8;01.06.004.1.0013.0100;01.06.004.1.0013;RUA PARA;941>;;10;100.00
4104501;37656-1;01.06.004.1.0009.150A;01.06.004.1.0009;RUA PARA;754;;10;60.00
4104501;19569-1;01.06.004.1.0009.1500;01.06.004.1.0009;RUA PARA;746;;10;60.00
4104501;32018-3;01.06.004.1.0009.140A;01.06.004.1.0009;RUA TAPAJOS;1093;;10;50.00
4104501;19551-1;01.06.004.1.0009.1400;01.06.004.1.0009;RUA TAPAJOS;1089;;10;50.00
4104501;19542-1;01.06.004.1.0009.1300;01.06.004.1.0009;RUA GUARANY;1068;;10;100.00
4104501;19534-1;01.06.004.1.0009.1200;01.06.004.1.0009;RUA TAPAJOS;1115;;10;100.00
4104501;19526-1;01.06.004.1.0009.110A;01.06.004.1.0009;RUA GUARANY;1084;;10;50.00
4104501;36480-0;01.06.004.1.0009.1100;01.06.004.1.0009;RUA GUARANY;1094;;10;50.00
4104501;47635-1;01.06.004.1.0009.100A;01.06.004.1.0009;RUA TAPAJOS;1135;;10;60.00
4104501;19518-2;01.06.004.1.0009.1000;01.06.004.1.0009;RUA TAPAJOS;1127;;10;60.00
4104501;35882-1;01.06.004.1.0009.090A;01.06.004.1.0009;RUA GUARANY;1106;;10;60.00
4104501;19500-1;01.06.004.1.0009.0900;01.06.004.1.0009;RUA GUARANY;1112;;10;60.00
4104501;19496-1;01.06.004.1.0009.0800;01.06.004.1.0009;AV. 7 DE SETEMBRO;849;;10;92.00
4104501;19488-4;01.06.004.1.0009.0700;01.06.004.1.0009;RUA GUARANY;1126;;10;100.00
4104501;19470-1;01.06.004.1.0009.0600;01.06.004.1.0009;RUA DIONISIO WONS;863;;10;120.00
4104501;19461-2;01.06.004.1.0009.0500;01.06.004.1.0009;RUA GUARANY;1144;;10;100.00
4104501;19453-2;01.06.004.1.0009.0400;01.06.004.1.0009;RUA TAPAJOS;1067;;10;75.00
4104501;19445-7;01.06.004.1.0009.0300;01.06.004.1.0009;RUA GUARANY;1046/1052;;10;100.00
4104501;49875-1;01.06.004.1.0009.020B;01.06.004.1.0009;AV. 7 DE SETEMBRO;871;;10;30.50
4104501;19437-1;01.06.004.1.0009.020A;01.06.004.1.0009;AV. 7 DE SETEMBRO;855;;10;61.00
4104501;31852-1;01.06.004.1.0009.0200;01.06.004.1.0009;RUA DIONISIO WONS;869;;10;30.50
4104501;19429-1;01.06.004.1.0009.0100;01.06.004.1.0009;RUA DIONISIO WONS;885;;10;100.00
4104501;19411-2;01.06.004.1.0008.1600;01.06.004.1.0008;RUA GUARANY;1065;;10;100.00
4104501;111333-1;01.06.004.1.0008.150B;01.06.004.1.0008;RUA PARA;914;;10;28.00
4104501;81761-0;01.06.004.1.0008.150A;01.06.004.1.0008;RUA PARA; 930;;10;40.00
4104501;19402-1;01.06.004.1.0008.1500;01.06.004.1.0008;RUA PARA;926;;10;28.00
4104501;19399-0;01.06.004.1.0008.1400;01.06.004.1.0008;RUA TUPI;1070;;10;100.00
4104501;19381-2;01.06.004.1.0008.1300;01.06.004.1.0008;RUA GUARANY;1087;;10;100.00
4104501;49883-3;01.06.004.1.0008.120A;01.06.004.1.0008;RUA TUPI;1098;;10;71.20
4104501;19372-0;01.06.004.1.0008.1200;01.06.004.1.0008;RUA TUPI;1086;;10;28.80
4104501;48739-3;01.06.004.1.0008.110A;01.06.004.1.0008;RUA GUARANY;1103;;10;60.00
4104501;19364-2;01.06.004.1.0008.1100;01.06.004.1.0008;RUA GUARANY;1115;;10;60.00
4104501;19356-3;01.06.004.1.0008.1000;01.06.004.1.0008;RUA TUPI;1108;;10;120.00
4104501;114405-1;01.06.004.1.0008.090A;01.06.004.1.0008;RUA GUARANY;1135;;10;50.00
4104501;19348-1;01.06.004.1.0008.0900;01.06.004.1.0008;RUA GUARANY;1129;;10;50.00
4104501;19330-1;01.06.004.1.0008.0800;01.06.004.1.0008;RUA TUPI;1130;;10;100.00
4104501;19321-3;01.06.004.1.0008.0700;01.06.004.1.0008;RUA GUARANY;1143;;10;100.00
4104501;108545-1;01.06.004.1.0008.060A;01.06.004.1.0008;RUA DIONISIO WONS;1067;;10;60.00
4104501;19313-2;01.06.004.1.0008.0600;01.06.004.1.0008;RUA DIONISIO WONS;1061;;10;60.00
4104501;19305-1;01.06.004.1.0008.0500;01.06.004.1.0008;RUA TUPI;1150;;10;100.00
4104501;128660-2;01.06.004.1.0008.040C;01.06.004.1.0008;RUA PARA;888;;10;25.00
4104501;46680-1;01.06.004.1.0008.040B;01.06.004.1.0008;RUA GUARANY;1045;;10;25.00
4104501;40878-1;01.06.004.1.0008.040A;01.06.004.1.0008;RUA PARA;902;;10;25.00
4104501;19291-1;01.06.004.1.0008.0400;01.06.004.1.0008;RUA GUARANY;1057;;10;25.00
4104501;40649-2;01.06.004.1.0008.030A;01.06.004.1.0008;RUA PARA;944;;10;40.00
4104501;19283-2;01.06.004.1.0008.0300;01.06.004.1.0008;RUA PARA;976;;10;60.00
4104501;46744-2;01.06.004.1.0008.020A;01.06.004.1.0008;RUA DIONISIO WONS; ;;10;50.00
4104501;19275-0;01.06.004.1.0008.0200;01.06.004.1.0008;RUA DIONISIO WONS;1001;;10;50.00
4104501;110639-1;01.06.004.1.0008.01AA;01.06.004.1.0008;RUA DIONISIO WONS;1085;;10;25.00
4104501;90671-1;01.06.004.1.0008.010A;01.06.004.1.0008;RUA DIONISIO WONS;1079;;10;25.00
4104501;19267-2;01.06.004.1.0008.0100;01.06.004.1.0008;RUA DIONISIO WONS;1101;;10;50.00
4104501;107735-2;01.06.004.1.0005.160A;01.06.004.1.0005;RUA GUAIRACAS;2301;;10;52.00
4104501;18937-1;01.06.004.1.0005.1600;01.06.004.1.0005;RUA GUAIRACAS;2309;;10;48.00
4104501;18929-1;01.06.004.1.0005.1500;01.06.004.1.0005;RUA DIONISIO WONS;750;;10;120.00
4104501;32476-1;01.06.004.1.0005.140A;01.06.004.1.0005;RUA TAPAJOS;1248;;10;50.00
4104501;18911-1;01.06.004.1.0005.1400;01.06.004.1.0005;RUA TAPAJOS;1254;;10;50.00
4104501;37354-1;01.06.004.1.0005.130A;01.06.004.1.0005;RUA GUAIRACAS;2335;;10;50.00
4104501;18902-2;01.06.004.1.0005.1300;01.06.004.1.0005;RUA GUAIRACAS;2327;;10;50.00
4104501;18899-2;01.06.004.1.0005.1200;01.06.004.1.0005;RUA TAPAJOS;1270;;10;100.00
4104501;18881-4;01.06.004.1.0005.1100;01.06.004.1.0005;RUA GUAIRACAS;2355;;10;120.00
4104501;18872-2;01.06.004.1.0005.1000;01.06.004.1.0005;RUA TAPAJOS;1292;;10;120.00
4104501;18864-1;01.06.004.1.0005.0900;01.06.004.1.0005;RUA GUAIRACAS;2371;;10;100.00
4104501;18856-1;01.06.004.1.0005.0800;01.06.004.1.0005;RUA TAPAJOS;1310;;10;100.00
4104501;80454-2;01.06.004.1.0005.060A;01.06.004.1.0005;RUA TERRITORIO DO ACRE;759;;10;60.00
4104501;18830-1;01.06.004.1.0005.0600;01.06.004.1.0005;RUA TERRITORIO DO ACRE;743;;10;60.00
4104501;18821-1;01.06.004.1.0005.0500;01.06.004.1.0005;RUA TAPAJOS;1328>;;10;100.00
4104501;140171-0;01.06.004.1.0005.040C;01.06.004.1.0005;RUA GUAIRACAS;2285;;10;24.00
4104501;110710-1;01.06.004.1.0005.040B;01.06.004.1.0005;RUA DIONISIO WONS;720;;10;20.00
4104501;40673-2;01.06.004.1.0005.040A;01.06.004.1.0005;RUA DIONISIO WONS;710;;10;26.00
4104501;18813-2;01.06.004.1.0005.0400;01.06.004.1.0005;RUA DIONISIO WONS;732;;10;30.00
4104501;81108-1;01.06.004.1.0005.03AA;01.06.004.1.0005;RUA DIONISIO WONS;770;;10;25.00
4104501;32468-1;01.06.004.1.0005.030A;01.06.004.1.0005;RUA DIONISIO WONS;784;;10;25.00
4104501;18805-2;01.06.004.1.0005.0300;01.06.004.1.0005;RUA TAPAJOS;1210;;10;50.00
4104501;111147-0;01.06.004.1.0005.020D;01.06.004.1.0005;RUA GUAIRACAS;2385;;10;25.00
4104501;110736-1;01.06.004.1.0005.020C;01.06.004.1.0005;RUA TERRITORIO DO ACRE;711;;10;22.00
4104501;42617-1;01.06.004.1.0005.020B;01.06.004.1.0005;RUA TERRITORIO DO ACRE;737;;10;50.00
4104501;18848-1;01.06.004.1.0005.020A;01.06.004.1.0005;RUA TERRITORIO DO ACRE;721;;10;50.00
4104501;18791-2;01.06.004.1.0005.0200;01.06.004.1.0005;RUA GUAIRACAS;2417;;10;53.00
4104501;110744-1;01.06.004.1.0005.01AA;01.06.004.1.0005;RUA TERRITORIO DO ACRE;765;;10;20.00
4104501;119326-2;01.06.004.1.0005.010B;01.06.004.1.0005;RUA TAPAJOS;1349;;10;27.64
4104501;33537-1;01.06.004.1.0005.010A;01.06.004.1.0005;RUA TERRITORIO DO ACRE;773;;10;30.00
4104501;18783-2;01.06.004.1.0005.0100;01.06.004.1.0005;RUA TERRITORIO DO ACRE;795;;10;22.36
4104501;18775-2;01.06.004.1.0004.0600;01.06.004.1.0004;RUA TAPAJOS;1285;;10;96.59
4104501;18767-0;01.06.004.1.0004.0500;01.06.004.1.0004;RUA TAPAJOS;1309;;10;100.00
4104501;18759-1;01.06.004.1.0004.0400;01.06.004.1.0004;RUA TAPAJOS;1331;;10;100.00
4104501;33251-3;01.06.004.1.0004.03AB;01.06.004.1.0004;AV. 7 DE SETEMBRO;946;;10;44.00
4104501;133001-0;01.06.004.1.0004.03AA;01.06.004.1.0004;AV. 7 DE SETEMBRO;920;;10;20.70
4104501;18741-1;01.06.004.1.0004.030A;01.06.004.1.0004;RUA TAPAJOS;1233;;10;25.70
4104501;31844-2;01.06.004.1.0004.0300;01.06.004.1.0004;RUA TAPAJOS;1265;;10;44.00
4104501;133230-2;01.06.004.1.0004.020C;01.06.004.1.0004;RUA TERRITORIO DO ACRE;873;;10;25.00
4104501;108561-1;01.06.004.1.0004.020B;01.06.004.1.0004;RUA TAPAJOS;1357;;10;25.00
4104501;31631-1;01.06.004.1.0004.020A;01.06.004.1.0004;RUA TERRITORIO DO ACRE;867;;10;25.00
4104501;18732-2;01.06.004.1.0004.0200;01.06.004.1.0004;RUA TERRITORIO DO ACRE;847;;10;25.00
4104501;47678-1;01.06.004.1.0004.01AA;01.06.004.1.0004;RUA TERRITORIO DO ACRE; ;;10;25.00
4104501;18724-0;01.06.004.1.0004.0100;01.06.004.1.0004;AV. 7 DE SETEMBRO;1026;;10;61.25
4104501;31232-1;01.06.004.1.0004.001A;01.06.004.1.0004;AV. 7 DE SETEMBRO;1068;;10;39.66
4104501;18716-1;01.06.004.1.0003.0600;01.06.004.1.0003;RUA GUARANY;1226;;10;80.00
4104501;81507-2;01.06.004.1.0003.050A;01.06.004.1.0003;AV. 7 DE SETEMBRO;951;;10;47.12
4104501;18708-3;01.06.004.1.0003.0500;01.06.004.1.0003;RUA GUARANY;1246;;10;47.14
4104501;81337-1;01.06.004.1.0003.040A;01.06.004.1.0003;RUA GUARANY;1268;;10;33.00
4104501;18694-1;01.06.004.1.0003.0400;01.06.004.1.0003;AV. 7 DE SETEMBRO;989;;10;38.17
4104501;81515-2;01.06.004.1.0003.030A;01.06.004.1.0003;AV. 7 DE SETEMBRO;921;;10;48.88
4104501;18686-2;01.06.004.1.0003.0300;01.06.004.1.0003;RUA DIONISIO WONS;880;;10;48.92
4104501;108898-0;01.06.004.1.0003.02AA;01.06.004.1.0003;RUA DIONISIO WONS;948;;10;20.50
4104501;31461-1;01.06.004.1.0003.020A;01.06.004.1.0003;RUA DIONISIO WONS;940;;10;20.50
4104501;18678-1;01.06.004.1.0003.0200;01.06.004.1.0003;RUA DIONISIO WONS;920;;10;39.00
4104501;47287-1;01.06.004.1.0003.010A;01.06.004.1.0003;AV. 7 DE SETEMBRO;1015;;10;37.50
4104501;18660-2;01.06.004.1.0003.0100;01.06.004.1.0003;AV. 7 DE SETEMBRO;1001;;10;37.50
4104501;18651-2;01.06.004.1.0002.1600;01.06.004.1.0002;RUA GUARANY;1229;;10;100.00
4104501;18643-2;01.06.004.1.0002.1500;01.06.004.1.0002;RUA DIONISIO WONS;1064;;10;120.00
4104501;48852-1;01.06.004.1.0002.130A;01.06.004.1.0002;RUA GUARANY;1243;;10;50.00
4104501;18627-1;01.06.004.1.0002.1300;01.06.004.1.0002;RUA GUARANY;1251;;10;50.00
4104501;18601-1;01.06.004.1.0002.1100;01.06.004.1.0002;RUA GUARANY;1267;;10;120.00
4104501;18589-4;01.06.004.1.0002.0900;01.06.004.1.0002;RUA GUARANY;1289/1293;;10;100.00
4104501;33685-2;01.06.004.1.0002.070A;01.06.004.1.0002;RUA GUARANY;1307;;10;50.00
4104501;18562-1;01.06.004.1.0002.0700;01.06.004.1.0002;RUA GUARANY;1317;;10;50.00
4104501;18554-1;01.06.004.1.0002.060A;01.06.004.1.0002;RUA TERRITORIO DO ACRE;1029;;10;60.00
4104501;47163-0;01.06.004.1.0002.0600;01.06.004.1.0002;RUA TERRITORIO DO ACRE;1035;;10;60.00
4104501;81493-2;01.06.004.1.0002.04AA;01.06.004.1.0002;RUA DIONISIO WONS;1046;;10;25.00
4104501;40118-1;01.06.004.1.0002.040A;01.06.004.1.0002;RUA DIONISIO WONS;1030;;10;25.00
4104501;18538-1;01.06.004.1.0002.0400;01.06.004.1.0002;RUA GUARANY;1211;;10;50.00
4104501;81744-1;01.06.004.1.0002.03AA;01.06.004.1.0002;RUA DIONISIO WONS;1074;;10;25.00
4104501;143251-3;01.06.004.1.0002.030B;01.06.004.1.0002;RUA TUPI;1212;;10;25.00
4104501;43451-2;01.06.004.1.0002.030A;01.06.004.1.0002;RUA DIONISIO WONS;1086;;10;25.00
4104501;18520-2;01.06.004.1.0002.0300;01.06.004.1.0002;RUA DIONISIO WONS;1108;;10;25.00
4104501;106984-2;01.06.004.1.0002.020B;01.06.004.1.0002;RUA TERRITORIO DO ACRE;1005;;10;33.32
4104501;106976-2;01.06.004.1.0002.020A;01.06.004.1.0002;RUA TERRITORIO DO ACRE;999;;10;33.34
4104501;18511-2;01.06.004.1.0002.0200;01.06.004.1.0002;RUA GUARANY;1329;;10;33.34
4104501;81485-0;01.06.004.1.0002.010C;01.06.004.1.0002;RUA TERRITORIO DO ACRE;1061;;10;25.00
4104501;80411-1;01.06.004.1.0002.010B;01.06.004.1.0002;RUA TERRITORIO DO ACRE;1089;;10;25.00
4104501;80403-1;01.06.004.1.0002.010A;01.06.004.1.0002;RUA TERRITORIO DO ACRE;1071;;10;25.00
4104501;18503-1;01.06.004.1.0002.0100;01.06.004.1.0002;RUA TERRITORIO DO ACRE;1053;;10;25.00
4104501;86380-0;01.06.004.0.TRIA.0000;01.06.004.0.TRIA;RUA ALAGOAS; ;;10;168.00
4104501;110981-1;01.06.004.0.CHAC.0098;01.06.004.0.CHAC;RUA PERNAMBUCO;1885;;10;2456.25
4104501;41645-1;01.06.004.0.0061.1200;01.06.004.0.0061;RUA PARA;1027;;10;32.80
4104501;41637-1;01.06.004.0.0061.1100;01.06.004.0.0061;RUA GONCALVES MARCELO;42;;10;32.80
4104501;41629-0;01.06.004.0.0061.1000;01.06.004.0.0061;RUA PARA;1043;;10;32.80
4104501;41611-1;01.06.004.0.0061.0900;01.06.004.0.0061;RUA GONCALVES MARCELO;56;;10;32.80
4104501;41602-1;01.06.004.0.0061.0800;01.06.004.0.0061;RUA PARA;1059;;10;32.80
4104501;41599-1;01.06.004.0.0061.0700;01.06.004.0.0061;RUA GONCALVES MARCELO;72;;10;32.80
4104501;41581-1;01.06.004.0.0061.0600;01.06.004.0.0061;RUA PARA;1075;;10;32.80
4104501;41572-1;01.06.004.0.0061.0500;01.06.004.0.0061;RUA GONCALVES MARCELO;88;;10;32.80
4104501;41564-1;01.06.004.0.0061.0400;01.06.004.0.0061;RUA PARA;1091;;10;33.00
4104501;41556-1;01.06.004.0.0061.0300;01.06.004.0.0061;RUA GONCALVES MARCELO;104;;10;33.00
4104501;41548-1;01.06.004.0.0061.0200;01.06.004.0.0061;RUA PARA;1009;;10;33.00
4104501;41530-1;01.06.004.0.0061.0100;01.06.004.0.0061;RUA GONCALVES MARCELO;26;;10;33.00
4104501;33316-1;01.06.004.0.0052.0300;01.06.004.0.0052;AV. ESPIRITO SANTO;1418;;10;100.00
4104501;140996-1;01.06.004.0.0031.140A;01.06.004.0.0031;RUA TAPAJOS;315;;10;50.00
4104501;22594-0;01.06.004.0.0031.1400;01.06.004.0.0031;RUA TAPAJOS;307;;10;50.00
4104501;22586-1;01.06.004.0.0031.1300;01.06.004.0.0031;RUA PARAIBA;1650;;10;120.00
4104501;22578-1;01.06.004.0.0031.1200;01.06.004.0.0031;RUA GUARANY;308;;10;100.00
4104501;22560-1;01.06.004.0.0031.1100;01.06.004.0.0031;RUA TAPAJOS;337;;10;100.00
4104501;22551-1;01.06.004.0.0031.1000;01.06.004.0.0031;RUA GUARANY;330;;10;100.00
4104501;114383-0;01.06.004.0.0031.090A;01.06.004.0.0031;RUA TAPAJOS;359;;10;44.00
4104501;22543-1;01.06.004.0.0031.0900;01.06.004.0.0031;RUA TAPAJOS;349;;10;56.00
4104501;35921-1;01.06.004.0.0031.080A;01.06.004.0.0031;RUA GUARANY;348;;10;50.00
4104501;22535-1;01.06.004.0.0031.0800;01.06.004.0.0031;RUA GUARANY;356;;10;50.00
4104501;22527-1;01.06.004.0.0031.0700;01.06.004.0.0031;RUA TAPAJOS;371;;10;100.00
4104501;22519-0;01.06.004.0.0031.0600;01.06.004.0.0031;RUA RIO GRANDE DO NORTE;1651;;10;120.00
4104501;33286-1;01.06.004.0.0031.050A;01.06.004.0.0031;RUA GUARANY;376;;10;50.00
