quadras.codigo_ibge_municipio,quadras.codigo_cartografico,quadras.geometria,quadras.area
4104501,01.04.002.12.0280,"MULTIPOLYGON(((-53.787150352756 -25.679682905229573,-53.78715035349793 -25.67968290504448,-53.78746743064222 -25.680726664699506,-53.78770740002613 -25.680666805393678,-53.78739032030954 -25.679623046599186,-53.787150352756 -25.679682905229573)))",2999.9954
4104501,01.01.004.0.0045,"MULTIPOLYGON(((-53.81026365133839 -25.66743695231351,-53.81010503878718 -25.666915103386387,-53.81005216829188 -25.666741153672646,-53.81005108444859 -25.66673758770313,-53.81002573311083 -25.666654178802343,-53.80999929797414 -25.666567203923115,-53.80994642783395 -25.666393254137976,-53.80981264478237 -25.666426650373335,-53.80964133709039 -25.666469413675014,-53.80946657430763 -25.66651303923262,-53.80927463258641 -25.666560952849828,-53.80879477750663 -25.666680735841695,-53.80884764618464 -25.66685468616823,-53.8089005150402 -25.66702863645917,-53.808953384073284 -25.667202586714332,-53.8091119922378 -25.667724437265747,-53.80950230941736 -25.667627004793214,-53.81026365133839 -25.66743695231351)))",14400.0000
4104501,01.02.002.0.0013,"MULTIPOLYGON(((-53.80677220317537 -25.674583777752467,-53.806640027766434 -25.674148900473927,-53.80658715791362 -25.673974949500078,-53.806544862159214 -25.673835788695236,-53.80649199262601 -25.673661837657157,-53.80645498405843 -25.67354007190921,-53.80621504113042 -25.67359996018623,-53.806119063881525 -25.67362391539184,-53.80602308658825 -25.673647870537252,-53.80583113186852 -25.67369578064795,-53.80563917697124 -25.673743690518236,-53.805447221896415 -25.67379160014809,-53.80520727780318 -25.673851486847266,-53.80533944769624 -25.67428636590419,-53.80536157304478 -25.674359164636606,-53.80536588180802 -25.674373341688856,-53.80539231596421 -25.674460317464597,-53.80547690556226 -25.67473863988694,-53.80552448741092 -25.67489519620933,-53.80576443333289 -25.674835308833487,-53.805956389870694 -25.674787398662293,-53.806148346230934 -25.674739488250665,-53.80634030241361 -25.67469157759861,-53.80653225841871 -25.674643666706213,-53.80677220317537 -25.674583777752467)))",15600.0000
4104501,01.05.002.3.0060,"MULTIPOLYGON(((-53.796904632003866 -25.68248779158145,-53.796845163427115 -25.682292091971636,-53.79678569507513 -25.68209639231671,-53.79673283450637 -25.681922437030043,-53.79661389887574 -25.681531037504595,-53.796421926794025 -25.68157893653625,-53.79622995453489 -25.681626835327343,-53.7961339683387 -25.681650784632673,-53.796037982098234 -25.681674733877863,-53.795999587589584 -25.681684313559064,-53.79584600948398 -25.681722632187828,-53.795654036692326 -25.681770530257214,-53.79571350302284 -25.68196623054958,-53.79577296957791 -25.682161930796845,-53.795799399230084 -25.682248908669987,-53.795825828926645 -25.68233588653431,-53.795872081002365 -25.682488097775398,-53.795944763110256 -25.682727286813364,-53.79613673724398 -25.68267938824812,-53.79617513204945 -25.682669808506237,-53.79631911250663 -25.682633884388288,-53.79632871120028 -25.68263148944229,-53.796424698111764 -25.682607539949167,-53.796520684978965 -25.68258359039598,-53.796616671801786 -25.68255964078256,-53.79671265858013 -25.682535691109006,-53.796904632003866 -25.68248779158145)))",11000.0000
4104501,01.02.003.0.0001,"MULTIPOLYGON(((-53.81301766517278 -25.67171192919555,-53.812984616743364 -25.67160321168476,-53.81291852009277 -25.671385776621225,-53.81288547187152 -25.67127705906858,-53.8127532796804 -25.67084218871836,-53.81256133294786 -25.670890107112793,-53.81236938603771 -25.67093802526679,-53.81217743894993 -25.670985943180533,-53.81198549168446 -25.671033860853917,-53.811841531118844 -25.67106979895118,-53.811601596620875 -25.67112969547963,-53.811633321768035 -25.671234064709072,-53.81166504697913 -25.67133843392556,-53.811733785155845 -25.671564567183964,-53.811865974800995 -25.671999438665104,-53.81205792364031 -25.671951521021068,-53.81224987230201 -25.671903603136755,-53.812441820786184 -25.671855685011987,-53.81263376909265 -25.67180776664687,-53.81282571722148 -25.671759848041386,-53.81301766517278 -25.67171192919555)))",12000.0000
4104501,01.01.002.0.0011,"MULTIPOLYGON(((-53.808116600733754 -25.674250034024045,-53.808063728728314 -25.674076083771435,-53.80801085690046 -25.673902133483217,-53.807957985250205 -25.673728183159323,-53.80791172270189 -25.67357597659657,-53.80779937136489 -25.67320633197337,-53.80764062618092 -25.67324595549207,-53.80746600727738 -25.673850982687732,-53.80743388070223 -25.67395257515878,-53.807404153512124 -25.674053568725288,-53.80734469900552 -25.67425555584902,-53.80728524433035 -25.67445754296034,-53.807703898248405 -25.674353046412413,-53.808116600733754 -25.674250034024045)))",6176.6499
4104501,01.04.003.0.0003,"MULTIPOLYGON(((-53.81316284289533 -25.67222623076625,-53.81310996493223 -25.67205228284246,-53.813057087146866 -25.671878334882866,-53.812901609126264 -25.671917149224868,-53.812747090731165 -25.67195572381588,-53.812592572220865 -25.671994298251136,-53.812554182511015 -25.67200388193757,-53.81243805359556 -25.67203287253063,-53.81230848819983 -25.672065217303334,-53.81228929331951 -25.672070009112186,-53.81219331889133 -25.67209396812044,-53.81190539534018 -25.672165844784583,-53.811945052565726 -25.672296306163933,-53.81198470989117 -25.672426767523017,-53.812024367316624 -25.672557228862097,-53.812064024841895 -25.67268769018109,-53.81235194948994 -25.6726158131107,-53.81252086509738 -25.67257364497753,-53.81261683981313 -25.672549685728182,-53.812751204340564 -25.672516142678038,-53.812740628816215 -25.672481353059574,-53.8126983267897 -25.67234219457149,-53.81285284569244 -25.672303619990878,-53.81300736447996 -25.672265045254512,-53.81316284289533 -25.67222623076625)))",6232.0000
4104501,01.06.003.0.0023,"MULTIPOLYGON(((-53.81425162980963 -25.672358723391604,-53.81423153554663 -25.672292623388284,-53.81422518999525 -25.672271749701927,-53.81419187589238 -25.672162162840284,-53.814152216337966 -25.67203170227219,-53.814033238274455 -25.671640320447338,-53.81388927781917 -25.6716762605756,-53.81374531726398 -25.671712200568578,-53.81360135660886 -25.671748140426352,-53.813433402385 -25.67179007008959,-53.813265448025035 -25.671831999568898,-53.813305106548384 -25.67196246046814,-53.81334476517175 -25.672092921347296,-53.81338442389493 -25.672223382206358,-53.81341350702214 -25.67231905349022,-53.81342408271803 -25.672353843045244,-53.81346374164117 -25.672484303864206,-53.81350340066411 -25.672614764662896,-53.813582719009894 -25.67287568620018,-53.81391717514316 -25.672617205123412,-53.81399292925365 -25.672558659068553,-53.81406868328879 -25.672500112980018,-53.81425162980963 -25.672358723391604)))",8104.0000
4104501,01.06.003.0.0022,"MULTIPOLYGON(((-53.81570805435674 -25.670394751533173,-53.81567500403049 -25.67028603478999,-53.81564195377365 -25.670177318032838,-53.8156022935571 -25.670046857905795,-53.815338370560035 -25.670112750526247,-53.81520241649523 -25.670146693434837,-53.81507444722701 -25.67017864269234,-53.81511410694103 -25.67030910300563,-53.81514715677902 -25.670417819917983,-53.81518020668631 -25.670526536816382,-53.81521325666307 -25.670635253700908,-53.81524630670914 -25.670743970571394,-53.81532287732273 -25.67099584576336,-53.81551546629802 -25.67069529874051,-53.81570805435674 -25.670394751533173)))",3683.8999
4104501,01.06.002.3.0029,"MULTIPOLYGON(((-53.795717256348496 -25.67867299125028,-53.79566439931282 -25.678499035248606,-53.79561154245461 -25.678325079211405,-53.79555868577388 -25.67815112313856,-53.79553225750007 -25.678064145088737,-53.79550582927061 -25.677977167030008,-53.79547940108554 -25.67789018896246,-53.795452972944915 -25.677803210885912,-53.7954001167966 -25.67762925470619,-53.79516015848832 -25.677689125885347,-53.79492019990276 -25.677748996688685,-53.79480022050605 -25.67777893194947,-53.79468024104002 -25.677808867116283,-53.794560261504564 -25.677838802189065,-53.7944402818999 -25.677868737167973,-53.79449313682843 -25.67804269379836,-53.79451956435924 -25.678129672100248,-53.79454599193442 -25.67821665039322,-53.79459884721786 -25.678390606952366,-53.79462527492613 -25.678477585218626,-53.79465170267867 -25.678564563475895,-53.794704558317044 -25.678738519963794,-53.79475741413288 -25.678912476416155,-53.79504536726342 -25.67884063149778,-53.79523733579524 -25.678792734584864,-53.79547729621053 -25.678732863105484,-53.795717256348496 -25.67867299125028)))",12000.0000
4104501,01.06.002.3.0018,"MULTIPOLYGON(((-53.796509193072126 -25.6771548232006,-53.79645633580841 -25.676980867494535,-53.79642990724311 -25.676893889628218,-53.79640347872216 -25.676806911752923,-53.79635062181339 -25.676632955975677,-53.79629776508217 -25.676459000162716,-53.79624490852834 -25.676285044314202,-53.796192052150985 -25.67611108842684,-53.79600008832475 -25.676158986223296,-53.795860914439636 -25.676193711975408,-53.79571214225257 -25.67623083246709,-53.795568169066854 -25.67626675538642,-53.795424195781315 -25.67630267817037,-53.795232231245585 -25.676350575006328,-53.79528508640327 -25.676524531344285,-53.795337941737436 -25.67669848764349,-53.79536436947107 -25.676785465779762,-53.79539079724906 -25.676872443907143,-53.795417225071425 -25.67695942202561,-53.79544365293815 -25.677046400135083,-53.79549650880459 -25.6772203563274,-53.7955493648486 -25.67739431248418,-53.79566934361924 -25.67736437665253,-53.795789322320445 -25.67733444072693,-53.79590930095234 -25.67730450470747,-53.796029279515004 -25.677274568593965,-53.79614925800825 -25.677244632386504,-53.79626923643217 -25.67721469608519,-53.79636521912145 -25.67719074697643,-53.796509193072126 -25.6771548232006)))",12000.0000
4104501,01.04.002.3.0047,"MULTIPOLYGON(((-53.79767918157618 -25.680978603388628,-53.79762632039942 -25.680804648469916,-53.797573459400155 -25.68063069351548,-53.79754702896711 -25.68054371602498,-53.79752059857843 -25.680456738525493,-53.79746773793421 -25.68028278349985,-53.79744130767868 -25.680195805973625,-53.79741487746752 -25.68010882843848,-53.797372589221965 -25.67996966436382,-53.79736201717832 -25.67993487334157,-53.79730915706664 -25.679760918209013,-53.79706919586363 -25.679820792794825,-53.79696841207567 -25.679845940008757,-53.79682923438329 -25.679880667004785,-53.79670925353911 -25.67991060396887,-53.79658927262559 -25.67994054083901,-53.79634931059055 -25.68000041429727,-53.79640216948238 -25.68017436988062,-53.796428598994844 -25.680261347658977,-53.796455028551684 -25.680348325428422,-53.7965078877985 -25.680522280940494,-53.79656074722283 -25.680696236416946,-53.79661360682466 -25.68087019185783,-53.79666646660399 -25.681044147262998,-53.79671932656083 -25.68121810263253,-53.79698808641246 -25.681151043450484,-53.79710326909951 -25.681122303656593,-53.797295240102585 -25.681074403807884,-53.79767918157618 -25.680978603388628)))",14000.0000
4104501,01.04.002.3.0046,"MULTIPOLYGON(((-53.79978957989197 -25.68045330242025,-53.799697068254254 -25.680148883024096,-53.79965081263929 -25.67999667328503,-53.79960455716026 -25.679844463518663,-53.799419536603345 -25.67923562418041,-53.79923716796634 -25.67928113141204,-53.79913638522973 -25.67930628005228,-53.79903560244429 -25.679331428626124,-53.798939618793554 -25.679355379587246,-53.79884363509853 -25.679379330488235,-53.79875724973492 -25.67940088624773,-53.79871885622857 -25.67941046656961,-53.79859407728361 -25.679441602549346,-53.79845969987433 -25.679475133490893,-53.798363715957315 -25.67949908409123,-53.79826773199601 -25.67952303463134,-53.798075763940076 -25.679570935531356,-53.797883795706724 -25.67961883619082,-53.797691827295864 -25.679666736609764,-53.79749985870738 -25.679714636788173,-53.79768487072589 -25.680323479282485,-53.79775094697372 -25.680540922924692,-53.797810415834 -25.68073662215503,-53.79786988491885 -25.680932321340272,-53.79806185521512 -25.680884420530685,-53.79825382533376 -25.68083651948056,-53.798349810326464 -25.680812568865377,-53.79844579527488 -25.680788618189883,-53.798637765038464 -25.680740716658757,-53.79882973462461 -25.680692814887003,-53.799021704033144 -25.68064491287471,-53.79921367326413 -25.680597010621874,-53.79940564231768 -25.6805491081285,-53.7995976111936 -25.68050120539468,-53.79978957989197 -25.68045330242025)))",28000.0000
4104501,01.04.002.3.0044,"MULTIPOLYGON(((-53.80207559665425 -25.679875822596497,-53.802022729893835 -25.679701869742818,-53.80196986331098 -25.679527916853555,-53.8019169969057 -25.679353963928637,-53.80188702173279 -25.679255332604278,-53.801874571743866 -25.679214366680547,-53.801842241446245 -25.67918547349288,-53.801678543976195 -25.679039178739952,-53.80135115023608 -25.678746588574125,-53.801225620563294 -25.67877791443702,-53.8007457069568 -25.67889767549871,-53.80079857143223 -25.679071629017365,-53.80082500373654 -25.67915860576332,-53.800851436085225 -25.679245582500265,-53.800877868478295 -25.679332559228392,-53.800904300915754 -25.6794195359476,-53.80093073339759 -25.679506512657806,-53.800957165923734 -25.679593489359192,-53.80098359849434 -25.679680466051654,-53.80101003110936 -25.679767442735116,-53.801052323385726 -25.679906605410245,-53.80106289647253 -25.67994139607547,-53.801115762013254 -25.68011534938007,-53.80123478174979 -25.680085648385493,-53.801353801418166 -25.68005594729846,-53.801472821018194 -25.680026246118874,-53.80159567988858 -25.679995586739857,-53.80207559665425 -25.679875822596497)))",12819.4316
4104501,01.04.002.3.0036,"MULTIPOLYGON(((-53.80051625324899 -25.678769237255924,-53.80046338935219 -25.678595283583164,-53.80042109836256 -25.67845612061922,-53.80041052563291 -25.67842132987466,-53.80038409383985 -25.678334353007124,-53.80035766209116 -25.67824737613059,-53.80030479872695 -25.678073422350863,-53.80025193554027 -25.677899468535475,-53.800199072531115 -25.67772551468435,-53.799959117239105 -25.677785393586156,-53.79985353682275 -25.677811740183873,-53.79971916166972 -25.677845272112087,-53.799599183781005 -25.677875211234085,-53.799479205822955 -25.677905150262227,-53.79923924969882 -25.67796502803658,-53.79929211148837 -25.678138982338602,-53.79934497345542 -25.678312936604883,-53.7993978356 -25.678486890835515,-53.7994506979221 -25.67866084503059,-53.799477129149714 -25.678747822114666,-53.79950356042172 -25.678834799189914,-53.799556423098856 -25.679008753313592,-53.80003633872871 -25.67888899603641,-53.80027629612756 -25.678829116834024,-53.80051625324899 -25.678769237255924)))",12000.0000
4104501,01.04.002.3.0074,"MULTIPOLYGON(((-53.79580158621393 -25.689737935579117,-53.79566709243057 -25.689771120642725,-53.79543653145816 -25.68982800904826,-53.79529243072156 -25.689863564125375,-53.79517715006098 -25.689892008089377,-53.79484091443854 -25.68997496915513,-53.79487492229729 -25.690088127929627,-53.79490631423295 -25.6901925821698,-53.794954710258025 -25.69035361576539,-53.79506518804288 -25.690326357098883,-53.79517566576958 -25.690299098352643,-53.795290946813466 -25.69027065435854,-53.795406227793926 -25.690242210277624,-53.79544465477335 -25.690232728897993,-53.795550328930375 -25.690206655054347,-53.79566560976822 -25.690178210778072,-53.79578089054254 -25.690149766414976,-53.79591538469909 -25.690116581214948,-53.795863717467476 -25.689944667412348,-53.79585325323893 -25.68990984942291,-53.79580158621393 -25.689737935579117)))",4350.0000
4104501,01.04.002.3.0027,"MULTIPOLYGON(((-53.79898400849455 -25.67784326891023,-53.79890471679366 -25.677582337194522,-53.79887828631542 -25.677495359938096,-53.79885185588155 -25.677408382672866,-53.79882542549206 -25.67732140539862,-53.79879899514696 -25.67723442811546,-53.79877256484621 -25.67714745082339,-53.79874613458985 -25.677060473522502,-53.79871970437786 -25.676973496212618,-53.798666844087016 -25.67679954156619,-53.79851327323619 -25.676837862436926,-53.798398095023444 -25.676866602988987,-53.79828291674691 -25.676895343454476,-53.79818693480091 -25.67691929377625,-53.798090952810526 -25.676943244037904,-53.797898988696744 -25.676991144380843,-53.79780300657325 -25.67701509446212,-53.797707024405476 -25.67703904448327,-53.79755345284459 -25.677077364391995,-53.79751505993662 -25.6770869443452,-53.79736148823384 -25.67712526406152,-53.79732309529037 -25.677134843966606,-53.79716952344561 -25.677173163490522,-53.797131130466646 -25.67718274334743,-53.797092737480575 -25.677192323194806,-53.79693916546543 -25.67723064248783,-53.79674720028664 -25.677278541387718,-53.79678684365872 -25.677409008052077,-53.79682648713055 -25.677539474696395,-53.79685952343339 -25.677648196884654,-53.79690577437379 -25.677800407924902,-53.796938810843024 -25.677909130079748,-53.7970643500582 -25.67832227414137,-53.79725631670055 -25.67827437470056,-53.7974482831655 -25.67822647501924,-53.797640249452854 -25.678178575097483,-53.79773623253003 -25.678154625046357,-53.79783221556272 -25.67813067493511,-53.79802418149518 -25.678082774532232,-53.798216147250045 -25.678034873888837,-53.798312130060964 -25.678010923476947,-53.7984081128274 -25.677986973004934,-53.798600078227366 -25.677939071880513,-53.79879204344971 -25.677891170515668,-53.79898400849455 -25.67784326891023)))",24000.0000
