"OSM_ID_MUNICIPIO";"COD_PAIS";"OSM_NOM_MUNICIPIO"
287758;"EC";"Independencia"
287806;"EC";"Parroquia Valle Hermoso"
287808;"EC";"Santo Domingo de los Tsachilas"
287819;"EC";"Parroquia Puerto Limón"
287821;"EC";"Parroquia Luz de America"
287913;"EC";"San José de Alluriquín"
288296;"EC";"El Esfuerzo"
288307;"EC";"Santa María del Toachi"
288647;"EC";"Quininde"
295883;"CL";"Taltal"
295896;"CL";"Diego de Almagro"
295905;"CL";"Chañaral"
295912;"CL";"Caldera"
295922;"CL";"Copiapó"
296293;"CL";"Pelluhue"
296294;"CL";"Cobquecura"
296295;"CL";"Quirihue"
296296;"CL";"Ninhue"
296342;"CL";"Chanco"
296368;"CL";"Empedrado"
296369;"CL";"Constitución"
296501;"BR";"Chapecó"
296502;"BR";"Maravilha"
296503;"BR";"Flor do Sertão"
296504;"BR";"Formosa do Sul"
296505;"BR";"Ponte Serrada"
296506;"BR";"Morro da Fumaça"
296507;"BR";"Bom Retiro"
296508;"BR";"Balneário Camboriú"
296509;"BR";"São João do Oeste"
296510;"BR";"Princesa"
296511;"BR";"Itapiranga"
296512;"BR";"Petrolândia"
296513;"BR";"Guarujá do Sul"
296514;"BR";"Cordilheira Alta"
296515;"BR";"Curitibanos"
296516;"BR";"Nova Veneza"
296517;"BR";"Tubarão"
296518;"BR";"Major Gercino"
296519;"BR";"José Boiteux"
296520;"BR";"Rio das Antas"
296521;"BR";"Catanduvas"
296522;"BR";"Blumenau"
296523;"BR";"Lontras"
296524;"BR";"Pouso Redondo"
296525;"BR";"Seara"
296526;"BR";"Papanduva"
296527;"BR";"Criciúma"
296528;"BR";"Saudades"
296529;"BR";"São Bonifácio"
296530;"BR";"Cunha Porã"
296531;"BR";"Rio do Campo"
296532;"BR";"Frei Rogério"
296533;"BR";"São Carlos"
296534;"BR";"Marema"
296535;"BR";"Santa Terezinha do Progresso"
296536;"BR";"Leoberto Leal"
296537;"BR";"Araquari"
296538;"BR";"São Bernardino"
296539;"BR";"Caibi"
296540;"BR";"Guaraciaba"
296541;"BR";"Rio Negrinho"
296542;"BR";"São Ludgero"
296543;"BR";"Mondaí"
296544;"BR";"Siderópolis"
296545;"BR";"Ipira"
296546;"BR";"Coronel Martins"
296547;"BR";"Entre Rios"
296548;"BR";"Caçador"
296549;"BR";"Penha"
296550;"BR";"Presidente Castello Branco"
296551;"BR";"São Joaquim"
296552;"BR";"Arroio Trinta"
296553;"BR";"Sangão"
296554;"BR";"Laurentino"
296555;"BR";"Macieira"
296556;"BR";"Santa Helena"
296557;"BR";"Serra Alta"
296558;"BR";"Riqueza"
296559;"BR";"Santa Rosa de Lima"
296560;"BR";"Ermo"
296561;"BR";"Florianópolis"
296562;"BR";"Vargem Bonita"
296563;"BR";"Massaranduba"
296564;"BR";"Agronômica"
296565;"BR";"Porto Belo"
296566;"BR";"Jardinópolis"
296567;"BR";"São João Batista"
296568;"BR";"Araranguá"
296569;"BR";"São Miguel da Boa Vista"
296570;"BR";"Witmarsum"
296571;"BR";"Peritiba"
296572;"BR";"Irineópolis"
296573;"BR";"Palmitos"
296574;"BR";"Águas Frias"
296575;"BR";"Matos Costa"
296576;"BR";"Águas Mornas"
296577;"BR";"Aurora"
296578;"BR";"Faxinal dos Guedes"
296579;"BR";"Braço do Norte"
296580;"BR";"Águas de Chapecó"
296581;"BR";"Ouro Verde"
296582;"BR";"Palhoça"
296583;"BR";"Anitápolis"
296585;"BR";"Pinheiro Preto"
296586;"BR";"Jupiá"
296587;"BR";"Paraíso"
296588;"BR";"Brusque"
296589;"BR";"Jacinto Machado"
296590;"BR";"São José do Cerrito"
296591;"BR";"Garuva"
296592;"BR";"Luiz Alves"
296593;"BR";"Santa Terezinha"
296594;"BR";"Rancho Queimado"
296595;"BR";"Belmonte"
296596;"BR";"Imaruí"
296597;"BR";"Campos Novos"
296598;"BR";"Tijucas"
296599;"BR";"Erval Velho"
296600;"BR";"Governador Celso Ramos"
296601;"BR";"Abelardo Luz"
296602;"BR";"Forquilhinha"
296603;"BR";"Arabutã"
296604;"BR";"Ituporanga"
296605;"BR";"Timbé do Sul"
296606;"BR";"São Bento do Sul"
296607;"BR";"Dionísio Cerqueira"
296608;"BR";"Itapema"
296609;"BR";"Navegantes"
296610;"BR";"Passos Maia"
296611;"BR";"Schroeder"
296612;"BR";"Santa Cecília"
296613;"BR";"Itaiópolis"
296614;"BR";"Galvão"
296615;"BR";"Alto Bela Vista"
296616;"BR";"Lebon Régis"
296617;"BR";"Morro Grande"
296618;"BR";"Arvoredo"
296619;"BR";"Botuverá"
296620;"BR";"Meleiro"
296621;"BR";"Água Doce"
296622;"BR";"Doutor Pedrinho"
296623;"BR";"Urubici"
296624;"BR";"Ipuaçu"
296625;"BR";"Jaraguá do Sul"
296626;"BR";"São José"
296627;"BR";"Cunhataí"
296628;"BR";"Palma Sola"
296630;"BR";"Nova Itaberaba"
296631;"BR";"Trombudo Central"
296632;"BR";"Presidente Nereu"
296633;"BR";"Treze de Maio"
296634;"BR";"Sul Brasil"
296635;"BR";"Itá"
296636;"BR";"Paulo Lopes"
296637;"BR";"Piratuba"
296638;"BR";"Coronel Freitas"
296639;"BR";"Cocal do Sul"
296640;"BR";"Ascurra"
296641;"BR";"Canelinha"
296642;"BR";"Santo Amaro da Imperatriz"
296643;"BR";"Urussanga"
296644;"BR";"São João do Itaperiú"
296645;"BR";"Anita Garibaldi"
296646;"BR";"Gravatal"
296647;"BR";"Guatambu"
296648;"BR";"Luzerna"
296649;"BR";"Herval d'Oeste"
296650;"BR";"Joinville"
296651;"BR";"Tangará"
296652;"BR";"Braço do Trombudo"
296653;"BR";"Xavantina"
296654;"BR";"Painel"
296655;"BR";"Santa Rosa do Sul"
296656;"BR";"Tigrinhos"
296657;"BR";"Santiago do Sul"
296658;"BR";"Barra Bonita"
296659;"BR";"Ipumirim"
296660;"BR";"Rodeio"
296661;"BR";"Camboriú"
296662;"BR";"Zortéa"
296663;"BR";"Três Barras"
296664;"BR";"Maracajá"
296665;"BR";"Abdon Batista"
296666;"BR";"Itajaí"
296667;"BR";"Treviso"
296668;"BR";"Canoinhas"
296669;"BR";"Turvo"
296670;"BR";"Iomerê"
296671;"BR";"Campo Belo do Sul"
296672;"BR";"Descanso"
296673;"BR";"Celso Ramos"
296674;"BR";"Tunápolis"
296675;"BR";"Rio Rufino"
296676;"BR";"Irati"
296677;"BR";"Porto União"
296678;"BR";"Armazém"
296679;"BR";"Itapoá"
296680;"BR";"Romelândia"
296681;"BR";"Balneário Arroio do Silva"
296682;"BR";"Videira"
296683;"BR";"Vargeão"
296684;"BR";"Garopaba"
296685;"BR";"Palmeira"
296686;"BR";"Correia Pinto"
296687;"BR";"Vidal Ramos"
296689;"BR";"Salto Veloso"
296690;"BR";"Apiúna"
296691;"BR";"Imbituba"
296692;"BR";"Concórdia"
296693;"BR";"Dona Emma"
296694;"BR";"Alfredo Wagner"
296695;"BR";"Calmon"
296696;"BR";"São Francisco do Sul"
296697;"BR";"Nova Erechim"
296698;"BR";"Guabiruba"
296699;"BR";"Lauro Müller"
296700;"BR";"Sombrio"
296701;"BR";"Timbó Grande"
296702;"BR";"Caxambu do Sul"
296703;"BR";"Chapadão do Lageado"
296704;"BR";"Ponte Alta"
296705;"BR";"Biguaçu"
296706;"BR";"São João do Sul"
296707;"BR";"Rio Fortuna"
296708;"BR";"Balneário Barra do Sul"
296709;"BR";"Cerro Negro"
296710;"BR";"Jaguaruna"
296711;"BR";"Nova Trento"
296712;"BR";"Campo Erê"
296713;"BR";"Mafra"
296714;"BR";"Xanxerê"
296715;"BR";"Urupema"
296716;"BR";"Ibicaré"
296717;"BR";"São José do Cedro"
296718;"BR";"Balneário Piçarras"
296719;"BR";"Rio do Sul"
296720;"BR";"Planalto Alegre"
296721;"BR";"Laguna"
296722;"BR";"Jaborá"
296723;"BR";"Salete"
296724;"BR";"Capinzal"
296725;"BR";"Grão-Pará"
296726;"BR";"Modelo"
296727;"BR";"Mirim Doce"
296728;"BR";"Ibirama"
296729;"BR";"Irani"
296730;"BR";"Fraiburgo"
296731;"BR";"Ponte Alta do Norte"
296732;"BR";"Ouro"
296734;"BR";"Brunópolis"
296735;"BR";"Lindóia do Sul"
296736;"BR";"Bela Vista do Toldo"
296737;"BR";"Major Vieira"
296738;"BR";"Barra Velha"
296739;"BR";"Balneário Gaivota"
296740;"BR";"Benedito Novo"
296741;"BR";"São Domingos"
296743;"BR";"Bombinhas"
296744;"BR";"São Miguel do Oeste"
296745;"BR";"Bom Jesus"
296746;"BR";"Xaxim"
296747;"BR";"Ibiam"
296748;"BR";"São Cristóvão do Sul"
296749;"BR";"Monte Carlo"
296750;"BR";"Otacílio Costa"
296751;"BR";"Passo de Torres"
296752;"BR";"Içara"
296753;"BR";"Joaçaba"
296754;"BR";"Bocaina do Sul"
296755;"BR";"União do Oeste"
296756;"BR";"Monte Castelo"
296757;"BR";"Taió"
296758;"BR";"Angelina"
296759;"BR";"Paial"
296760;"BR";"Quilombo"
296761;"BR";"Capão Alto"
296762;"BR";"Vitor Meireles"
296763;"BR";"São Martinho"
296764;"BR";"Vargem"
296765;"BR";"Iporã do Oeste"
296766;"BR";"São Pedro de Alcântara"
296767;"BR";"Gaspar"
296768;"BR";"Agrolândia"
296769;"BR";"Pedras Grandes"
296770;"BR";"Bom Jesus do Oeste"
296771;"BR";"Lages"
296772;"BR";"Anchieta"
296773;"BR";"Lacerdópolis"
296774;"BR";"São Lourenço do Oeste"
296775;"BR";"Saltinho"
296776;"BR";"Bandeirante"
296777;"BR";"Bom Jardim da Serra"
296778;"BR";"Treze Tílias"
296779;"BR";"Corupá"
296780;"BR";"Atalanta"
296781;"BR";"Indaial"
296782;"BR";"Orleans"
296783;"BR";"Praia Grande"
296784;"BR";"Pinhalzinho"
296785;"BR";"Guaramirim"
296786;"BR";"Ilhota"
296787;"BR";"Capivari de Baixo"
296788;"BR";"Iraceminha"
296789;"BR";"Rio dos Cedros"
296790;"BR";"Presidente Getúlio"
296791;"BR";"Imbuia"
296792;"BR";"Campo Alegre"
296793;"BR";"Antônio Carlos"
296794;"BR";"Novo Horizonte"
296814;"CL";"Santo Domingo"
296816;"CL";"San Antonio"
296823;"CL";"Cartagena"
296835;"CL";"Melipilla"
296836;"CL";"San Pedro"
296839;"CL";"María Pinto"
296841;"CL";"El Tabo"
296843;"CL";"El Quisco"
296844;"CL";"Algarrobo"
297465;"BR";"Tamboara"
297466;"BR";"Imbaú"
297467;"BR";"Francisco Alves"
297468;"BR";"Renascença"
297469;"BR";"Guapirama"
297470;"BR";"Cantagalo"
297471;"BR";"Flórida"
297472;"BR";"Bandeirantes"
297473;"BR";"Foz do Iguaçu"
297474;"BR";"Boa Vista da Aparecida"
297475;"BR";"Mamborê"
297476;"BR";"Ivatuba"
297477;"BR";"Pinhão"
297478;"BR";"São Carlos do Ivaí"
297479;"BR";"Lapa"
297480;"BR";"Arapoti"
297481;"BR";"Cerro Azul"
297482;"BR";"Bocaiúva do Sul"
297483;"BR";"Ivaiporã"
297484;"BR";"Guaratuba"
297485;"BR";"Cruzeiro do Iguaçu"
297486;"BR";"Mirador"
297487;"BR";"Nova Santa Bárbara"
297488;"BR";"Diamante do Sul"
297489;"BR";"Nova Aurora"
297490;"BR";"Nova Olímpia"
297491;"BR";"Paranaguá"
297492;"BR";"Francisco Beltrão"
297493;"BR";"Marquinho"
297494;"BR";"Mandaguari"
297495;"BR";"São Sebastião da Amoreira"
297496;"BR";"Tijucas do Sul"
297497;"BR";"Planalto"
297498;"BR";"Porto Amazonas"
297499;"BR";"Santo Antônio do Sudoeste"
297500;"BR";"Cambará"
297501;"BR";"Curiúva"
297502;"BR";"Terra Boa"
297503;"BR";"Campina da Lagoa"
297504;"BR";"Lidianópolis"
297505;"BR";"Apucarana"
297506;"BR";"Marialva"
297507;"BR";"Contenda"
297508;"BR";"Mauá da Serra"
297509;"BR";"Palotina"
297510;"BR";"Rolândia"
297511;"BR";"Ourizona"
297513;"BR";"Paiçandu"
297514;"BR";"Curitiba"
297515;"BR";"Marmeleiro"
297516;"BR";"Mandirituba"
297517;"BR";"Iretama"
297518;"BR";"Telêmaco Borba"
297519;"BR";"Quitandinha"
297520;"BR";"Presidente Castelo Branco"
297521;"BR";"Maringá"
297522;"BR";"Perobal"
297523;"BR";"Sertanópolis"
297524;"BR";"Itambé"
297525;"BR";"São Jorge do Ivaí"
297526;"BR";"Ângulo"
297527;"BR";"Santa Mariana"
297528;"BR";"Bom Sucesso"
297529;"BR";"Cruz Machado"
297530;"BR";"Borrazópolis"
297531;"BR";"Teixeira Soares"
297532;"BR";"Itaúna do Sul"
297533;"BR";"São José dos Pinhais"
297534;"BR";"São Pedro do Iguaçu"
297535;"BR";"Mariópolis"
297536;"BR";"Ramilândia"
297537;"BR";"Nossa Senhora das Graças"
297538;"BR";"Itambaracá"
297539;"BR";"Rio Azul"
297540;"BR";"Alto Paraíso"
297541;"BR";"Vera Cruz do Oeste"
297542;"BR";"Rancho Alegre d'Oeste"
297543;"BR";"Fernandes Pinheiro"
297544;"BR";"Manfrinópolis"
297545;"BR";"Santa Amélia"
297546;"BR";"Clevelândia"
297547;"BR";"Cianorte"
297548;"BR";"Lupionópolis"
297549;"BR";"Nova América da Colina"
297550;"BR";"Nova Cantu"
297551;"BR";"Xambrê"
297552;"BR";"Porto Rico"
297553;"BR";"Pérola d'Oeste"
297554;"BR";"Uniflor"
297555;"BR";"Lobato"
297556;"BR";"Arapuã"
297557;"BR";"Jussara"
297558;"BR";"Enéas Marques"
297559;"BR";"Capanema"
297560;"BR";"Ibema"
297561;"BR";"Kaloré"
297562;"BR";"Imbituva"
297563;"BR";"Ariranha do Ivaí"
297564;"BR";"Cascavel"
297565;"BR";"Rio Branco do Ivaí"
297566;"BR";"Congonhinhas"
297567;"BR";"Iguaraçu"
297568;"BR";"Mangueirinha"
297569;"BR";"Jesuítas"
297570;"BR";"Guairaçá"
297571;"BR";"Alto Piquiri"
297572;"BR";"Porto Barreiro"
297573;"BR";"Pranchita"
297574;"BR";"Cândido de Abreu"
297575;"BR";"Barbosa Ferraz"
297576;"BR";"Andirá"
297577;"BR";"Nova Tebas"
297578;"BR";"Nova Fátima"
297579;"BR";"São Jorge d'Oeste"
297580;"BR";"Assaí"
297581;"BR";"Guaraniaçu"
297582;"BR";"Virmond"
297583;"BR";"Floraí"
297584;"BR";"Maria Helena"
297585;"BR";"Reserva"
297586;"BR";"Bela Vista do Paraíso"
297587;"BR";"Quatro Pontes"
297588;"BR";"Planaltina do Paraná"
297589;"BR";"Quatiguá"
297590;"BR";"Godoy Moreira"
297591;"BR";"Bom Sucesso do Sul"
297592;"BR";"Uraí"
297593;"BR";"Rio Bonito do Iguaçu"
297594;"BR";"Saudade do Iguaçu"
297595;"BR";"Candói"
297596;"BR";"Boa Ventura de São Roque"
297597;"BR";"Porto Vitória"
297598;"BR";"Carlópolis"
297599;"BR";"Pato Branco"
297600;"BR";"São Pedro do Ivaí"
297601;"BR";"Miraselva"
297602;"BR";"Floresta"
297603;"BR";"Guaíra"
297604;"BR";"Esperança Nova"
297605;"BR";"Medianeira"
297606;"BR";"Barra do Jacaré"
297607;"BR";"Umuarama"
297608;"BR";"Vitorino"
297609;"BR";"Balsa Nova"
297610;"BR";"Matinhos"
297611;"BR";"Pinhais"
297612;"BR";"Entre Rios do Oeste"
297613;"BR";"Mariluz"
297614;"BR";"Boa Esperança"
297615;"BR";"Pitanga"
297616;"BR";"Araruna"
297617;"BR";"Doutor Ulysses"
297618;"BR";"Santa Maria do Oeste"
297619;"BR";"Castro"
297620;"BR";"São João do Ivaí"
297621;"BR";"Itaguajé"
297622;"BR";"Barracão"
297623;"BR";"Amaporã"
297624;"BR";"Santa Isabel do Ivaí"
297625;"BR";"São Pedro do Paraná"
297626;"BR";"Tupãssi"
297627;"BR";"Cafelândia"
297628;"BR";"Ubiratã"
297629;"BR";"Ibaiti"
297630;"BR";"Guaporema"
297631;"BR";"Paranacity"
297632;"BR";"Itaperuçu"
297633;"BR";"Campina Grande do Sul"
297634;"BR";"Santa Mônica"
297635;"BR";"Moreira Sales"
297636;"BR";"Toledo"
297637;"BR";"São João do Caiuá"
297638;"BR";"Paula Freitas"
297639;"BR";"Sulina"
297641;"BR";"Ipiranga"
297642;"BR";"Pato Bragado"
297643;"BR";"Rio Negro"
297644;"BR";"Juranda"
297645;"BR";"São Jerônimo da Serra"
297646;"BR";"Guaraqueçaba"
297647;"BR";"Nova Esperança"
297648;"BR";"Inácio Martins"
297649;"BR";"Mandaguaçu"
297650;"BR";"Ampére"
297651;"BR";"Piraquara"
297652;"BR";"Serranópolis do Iguaçu"
297653;"BR";"Quinta do Sol"
297654;"BR";"Boa Esperança do Iguaçu"
297655;"BR";"Astorga"
297656;"BR";"Manoel Ribas"
297657;"BR";"Ivaté"
297658;"BR";"Ortigueira"
297659;"BR";"Palmas"
297660;"BR";"Leópolis"
297661;"BR";"Cornélio Procópio"
297662;"BR";"Paraíso do Norte"
297663;"BR";"Sarandi"
297664;"BR";"Piên"
297665;"BR";"Salto do Lontra"
297666;"BR";"Quarto Centenário"
297667;"BR";"Pontal do Paraná"
297668;"BR";"Mallet"
297669;"BR";"Tomazina"
297670;"BR";"Primeiro de Maio"
297671;"BR";"Dois Vizinhos"
297672;"BR";"Santana do Itararé"
297673;"BR";"Pinhal de São Bento"
297674;"BR";"Alto Paraná"
297675;"BR";"Antônio Olinto"
297676;"BR";"Capitão Leônidas Marques"
297677;"BR";"Paulo Frontin"
297678;"BR";"Quedas do Iguaçu"
297679;"BR";"Realeza"
297680;"BR";"Ibiporã"
297681;"BR";"Ribeirão Claro"
297682;"BR";"Nova Esperança do Sudoeste"
297683;"BR";"Rosário do Ivaí"
297684;"BR";"Laranjeiras do Sul"
297685;"BR";"Campo Mourão"
297686;"BR";"Turvo"
297687;"BR";"Marechal Cândido Rondon"
297688;"BR";"Formosa do Oeste"
297689;"BR";"Tamarana"
297690;"BR";"Iguatu"
297691;"BR";"Santa Helena"
297692;"BR";"Tunas do Paraná"
297693;"BR";"Almirante Tamandaré"
297694;"BR";"Corumbataí do Sul"
297695;"BR";"Nova Laranjeiras"
297696;"BR";"Palmeira"
297697;"BR";"Chopinzinho"
297698;"BR";"Tuneiras do Oeste"
297699;"BR";"Quatro Barras"
297700;"BR";"Altônia"
297701;"BR";"Nova Londrina"
297702;"BR";"Jardim Alegre"
297703;"BR";"Campo Bonito"
297704;"BR";"Santa Inês"
297705;"BR";"Cruzeiro do Sul"
297706;"BR";"Três Barras do Paraná"
297707;"BR";"Santo Antônio da Platina"
297708;"BR";"Cambé"
297709;"BR";"Califórnia"
297710;"BR";"Santa Tereza do Oeste"
297711;"BR";"Laranjal"
297712;"BR";"Lunardelli"
297713;"BR";"Arapongas"
297714;"BR";"Antonina"
297715;"BR";"Terra Roxa"
297716;"BR";"Cidade Gaúcha"
297717;"BR";"Indianópolis"
297718;"BR";"Atalaia"
297719;"BR";"Prudentópolis"
297720;"BR";"Rondon"
297721;"BR";"Porecatu"
297722;"BR";"Rancho Alegre"
297723;"BR";"Salto do Itararé"
297724;"BR";"Irati"
297725;"BR";"Ouro Verde do Oeste"
297726;"BR";"Sapopema"
297727;"BR";"Rio Bom"
297728;"BR";"Jundiaí do Sul"
297729;"BR";"Cambira"
297730;"BR";"Santa Terezinha de Itaipu"
297731;"BR";"Jacarezinho"
297732;"BR";"Goioxim"
297733;"BR";"Honório Serpa"
297734;"BR";"Maripá"
297735;"BR";"São João"
297736;"BR";"Jaguariaíva"
297737;"BR";"Adrianópolis"
297738;"BR";"Jardim Olinda"
297739;"BR";"General Carneiro"
297740;"BR";"Santa Cruz de Monte Castelo"
297741;"BR";"Tibagi"
297742;"BR";"Ventania"
297743;"BR";"Bom Jesus do Sul"
297744;"BR";"Jataizinho"
297745;"BR";"Inajá"
297746;"BR";"Ivaí"
297747;"BR";"Foz do Jordão"
297748;"BR";"Diamante d'Oeste"
297749;"BR";"Guaraci"
297750;"BR";"Coronel Vivida"
297751;"BR";"Cafeara"
297752;"BR";"Novo Itacolomi"
297753;"BR";"Abatiá"
297754;"BR";"Altamira do Paraná"
297755;"BR";"Wenceslau Braz"
297756;"BR";"Londrina"
297757;"BR";"Grandes Rios"
297758;"BR";"Goioerê"
297759;"BR";"Campo do Tenente"
297760;"BR";"Jandaia do Sul"
297761;"BR";"Paranavaí"
297762;"BR";"União da Vitória"
297763;"BR";"Pitangueiras"
297764;"BR";"Campo Largo"
297765;"BR";"Pérola"
297766;"BR";"Engenheiro Beltrão"
297767;"BR";"Corbélia"
297768;"BR";"Marilândia do Sul"
297769;"BR";"Querência do Norte"
297770;"BR";"São Mateus do Sul"
297771;"BR";"Palmital"
297772;"BR";"Paranapoema"
297773;"BR";"Centenário do Sul"
297774;"BR";"Japira"
297775;"BR";"Loanda"
297776;"BR";"Luiziana"
297777;"BR";"Itapejara d'Oeste"
297778;"BR";"Araucária"
297779;"BR";"Farol"
297780;"BR";"Campina do Simão"
297781;"BR";"Campo Magro"
297782;"BR";"Santo Antônio do Caiuá"
297783;"BR";"Conselheiro Mairinck"
297784;"BR";"Cafezal do Sul"
297785;"BR";"Mercedes"
297786;"BR";"Braganey"
297787;"BR";"Figueira"
297788;"BR";"Alvorada do Sul"
297789;"BR";"Coronel Domingos Soares"
297790;"BR";"Tapira"
297791;"BR";"Florestópolis"
297792;"BR";"Prado Ferreira"
297793;"BR";"Cruzmaltina"
297794;"BR";"Sertaneja"
297795;"BR";"São José da Boa Vista"
297796;"BR";"Ponta Grossa"
297797;"BR";"Santo Inácio"
297798;"BR";"São Miguel do Iguaçu"
297799;"BR";"São José das Palmeiras"
297800;"BR";"Lindoeste"
297801;"BR";"São Tomé"
297802;"BR";"Peabiru"
297803;"BR";"Jaboti"
297804;"BR";"Fênix"
297805;"BR";"São João do Triunfo"
297806;"BR";"Jaguapitã"
297807;"BR";"Iracema do Oeste"
297808;"BR";"Diamante do Norte"
297809;"BR";"Colombo"
297810;"BR";"Sengés"
297811;"BR";"Fazenda Rio Grande"
297812;"BR";"Santa Cecília do Pavão"
297813;"BR";"Salgado Filho"
297814;"BR";"Flor da Serra do Sul"
297816;"BR";"Bela Vista da Caroba"
297817;"BR";"Carambeí"
297818;"BR";"Faxinal"
297819;"BR";"Bituruna"
297820;"BR";"Piraí do Sul"
297821;"BR";"Pinhalão"
297822;"BR";"Douradina"
297823;"BR";"Rio Branco do Sul"
297824;"BR";"Anahy"
297825;"BR";"Roncador"
297826;"BR";"Nova Prata do Iguaçu"
297827;"BR";"Munhoz de Mello"
297828;"BR";"Santa Izabel do Oeste"
297829;"BR";"Tapejara"
297830;"BR";"Mato Rico"
297831;"BR";"Iporã"
297832;"BR";"Santo Antônio do Paraíso"
297833;"BR";"São Jorge do Patrocínio"
297834;"BR";"Reserva do Iguaçu"
297835;"BR";"Japurá"
297836;"BR";"Guamiranga"
297837;"BR";"Nova Santa Rosa"
297838;"BR";"Janiópolis"
297839;"BR";"Rebouças"
297840;"BR";"São Manoel do Paraná"
297841;"BR";"Marumbi"
297842;"BR";"Verê"
297843;"BR";"Cruzeiro do Oeste"
297844;"BR";"Matelândia"
297845;"BR";"Marilena"
297846;"BR";"Guarapuava"
297847;"BR";"Santa Lúcia"
297848;"BR";"Missal"
297849;"BR";"Terra Rica"
297850;"BR";"Céu Azul"
297851;"BR";"Ribeirão do Pinhal"
297852;"BR";"Sabáudia"
297853;"BR";"Colorado"
297854;"BR";"Nova Aliança do Ivaí"
297855;"BR";"Assis Chateaubriand"
297856;"BR";"Catanduvas"
297857;"BR";"Brasilândia do Sul"
297858;"BR";"Itaipulândia"
297859;"BR";"Doutor Camargo"
297860;"BR";"Siqueira Campos"
297861;"BR";"Espigão Alto do Iguaçu"
297862;"BR";"Agudos do Sul"
297863;"BR";"Joaquim Távora"
297864;"BR";"Icaraíma"
297865;"BR";"Santa Fé"
297894;"BR";"Urupês"
297895;"BR";"Cunha"
297896;"BR";"Itararé"
297897;"BR";"Laranjal Paulista"
297898;"BR";"Lindoia"
297899;"BR";"Palmares Paulista"
297900;"BR";"Jaguariúna"
297901;"BR";"Fernão"
297902;"BR";"Nova Aliança"
297903;"BR";"Fernandópolis"
297904;"BR";"Igarapava"
297905;"BR";"Quatá"
297906;"BR";"Alvinlândia"
297907;"BR";"Barretos"
297909;"BR";"Votorantim"
297910;"BR";"Ouro Verde"
297911;"BR";"Lorena"
297912;"BR";"Jaboticabal"
297913;"BR";"Floreal"
297914;"BR";"Holambra"
297915;"BR";"Ubarana"
297916;"BR";"Ibiúna"
297917;"BR";"Fartura"
297918;"BR";"Águas de São Pedro"
297919;"BR";"Limeira"
297920;"BR";"Luiz Antônio"
297921;"BR";"Lavínia"
297922;"BR";"Mauá"
297923;"BR";"Borebi"
297924;"BR";"Catiguá"
297925;"BR";"Santa Mercedes"
297926;"BR";"Cordeirópolis"
297927;"BR";"Santa Bárbara d'Oeste"
297928;"BR";"Estrela do Norte"
297929;"BR";"Morro Agudo"
297930;"BR";"Araçatuba"
297931;"BR";"Rafard"
297932;"BR";"Paraibuna"
297933;"BR";"Corumbataí"
297934;"BR";"Arujá"
297935;"BR";"Bertioga"
297936;"BR";"Ubirajara"
297937;"BR";"Ribeirão Branco"
297938;"BR";"Paulínia"
297939;"BR";"Mongaguá"
297940;"BR";"Valentim Gentil"
297941;"BR";"Martinópolis"
297942;"BR";"São Joaquim da Barra"
297943;"BR";"Lavrinhas"
297944;"BR";"Cerquilho"
297945;"BR";"Américo de Campos"
297946;"BR";"Cravinhos"
297947;"BR";"Caconde"
297948;"BR";"Guareí"
297949;"BR";"Santópolis do Aguapeí"
297950;"BR";"Elias Fausto"
297951;"BR";"Mirassolândia"
297952;"BR";"Guatapará"
297953;"BR";"Rifaina"
297954;"BR";"Luiziânia"
297955;"BR";"Estiva Gerbi"
297956;"BR";"Ribeirão do Sul"
297957;"BR";"Jumirim"
297958;"BR";"Pilar do Sul"
297959;"BR";"Palestina"
297960;"BR";"Indiana"
297961;"BR";"Buritizal"
297962;"BR";"Pracinha"
297963;"BR";"Avaré"
297964;"BR";"Monte Castelo"
297965;"BR";"Itatiba"
297966;"BR";"Igaratá"
297967;"BR";"Buritama"
297968;"BR";"São Bernardo do Campo"
297969;"BR";"Pirangi"
297970;"BR";"Santo Anastácio"
297971;"BR";"Vargem Grande do Sul"
297972;"BR";"Nova Guataporanga"
297973;"BR";"Iepê"
297974;"BR";"Leme"
297975;"BR";"Terra Roxa"
297976;"BR";"Pedranópolis"
297977;"BR";"Americana"
297978;"BR";"Timburi"
297979;"BR";"Santa Maria da Serra"
297980;"BR";"Bom Jesus dos Perdões"
297981;"BR";"São Luiz do Paraitinga"
297982;"BR";"Júlio Mesquita"
297983;"BR";"Suzanápolis"
297984;"BR";"Analândia"
297985;"BR";"Ipaussu"
297986;"BR";"São Carlos"
297987;"BR";"Botucatu"
297988;"BR";"Ilha Comprida"
297989;"BR";"Santa Ernestina"
297990;"BR";"Pariquera-Açu"
297991;"BR";"Jundiaí"
297992;"BR";"Cássia dos Coqueiros"
297993;"BR";"Guarani d'Oeste"
297994;"BR";"Manduri"
297995;"BR";"São Vicente"
297996;"BR";"Barra do Chapéu"
297997;"BR";"Óleo"
297998;"BR";"Piacatu"
297999;"BR";"Gabriel Monteiro"
298000;"BR";"Boituva"
298001;"BR";"Presidente Prudente"
298002;"BR";"Dobrada"
298003;"BR";"São Francisco"
298004;"BR";"Conchas"
298005;"BR";"Canas"
298006;"BR";"São Sebastião da Grama"
298007;"BR";"Guapiaçu"
298008;"BR";"Vargem Grande Paulista"
298009;"BR";"Santo Antônio do Pinhal"
