COD_MUNICIPIO,COD_UNICO_ENDERECO,NUM_QUADRA,NOM_LOGRADOURO,NUM_ENDERECO,NOM_LOGRADOURO_ADJACENTE,DIM_TESTADA,DIM_PROFUNDIDADE,AREA
4104501,01.04.002.12.0385.0700,01.04.002.12.0385,"RUA SADI BIGATON",1491,,10.00,22.26,NULL
4104501,01.04.002.12.0385.0600,01.04.002.12.0385,"RUA SADI BIGATON",1505,,10.00,49.36,NULL
4104501,01.04.002.12.0385.0500,01.04.002.12.0385,"RUA SADI BIGATON",1515,,10.00,34.77,NULL
4104501,01.04.002.12.0385.0400,01.04.002.12.0385,"RUA SADI BIGATON",1533,,10.00,34.97,NULL
4104501,01.04.002.12.0385.0300,01.04.002.12.0385,"RUA SADI BIGATON",1547,,10.00,35.00,NULL
4104501,01.04.002.12.0385.0100,01.04.002.12.0385,"RUA SADI BIGATON",1555,,10.00,33.69,NULL
4104501,01.04.002.12.0379.2500,01.04.002.12.0379,"RUA SADI BIGATON",1797,,10.00,29.70,NULL
4104501,01.04.002.12.0379.2400,01.04.002.12.0379,"RUA SADI BIGATON",1805,,10.00,29.40,NULL
4104501,01.04.002.12.0379.2300,01.04.002.12.0379,"RUA SADI BIGATON",1819,,10.00,31.88,NULL
4104501,01.06.002.3.CHAC.660A,01.06.002.3.CHAC,"RUA RUA TERRITORIO FERNANDO DE NORONHA","" 1845"",,10.00,925.00,NULL
4104501,01.06.002.3.CHAC.4400,01.06.002.3.CHAC,"RUA RUA TERRITORIO FERNANDO DE NORONHA",2267,,10.00,1421.78,NULL
4104501,01.05.002.3.0103.0300,01.05.002.3.0103,"RUA RUA TERRITORIO FERNANDO DE NORONHA",2197,,10.00,49.35,NULL
4104501,01.05.002.3.0103.010A,01.05.002.3.0103,"RUA RUA TERRITORIO FERNANDO DE NORONHA",2185,,10.00,21.70,NULL
4104501,01.05.002.3.0103.0100,01.05.002.3.0103,"RUA RUA TERRITORIO FERNANDO DE NORONHA",2171,,10.00,32.90,NULL
4104501,01.04.002.3.CHAC.670A,01.04.002.3.CHAC,"RUA RUA TERRITORIO FERNANDO DE NORONHA",2035,,10.00,1550.00,NULL
4104501,01.04.002.3.087A.1200,01.04.002.3.087A,"RUA RUA TERRITORIO FERNANDO DE NORONHA",2256,,10.00,30.13,NULL
4104501,01.04.002.3.087A.1100,01.04.002.3.087A,"RUA RUA TERRITORIO FERNANDO DE NORONHA",2268,,10.00,30.13,NULL
4104501,01.04.002.3.087A.1000,01.04.002.3.087A,"RUA RUA TERRITORIO FERNANDO DE NORONHA",2280,,10.00,30.13,NULL
4104501,01.04.002.3.087A.0900,01.04.002.3.087A,"RUA RUA TERRITORIO FERNANDO DE NORONHA",2300,,10.00,30.13,NULL
4104501,01.04.002.3.087A.0800,01.04.002.3.087A,"RUA RUA TERRITORIO FERNANDO DE NORONHA",2310,,10.00,30.13,NULL
4104501,01.04.002.3.0125.0600,01.04.002.3.0125,"RUA RUA TERRITORIO FERNANDO DE NORONHA",1909,,10.00,27.19,NULL
4104501,01.04.002.3.0125.0500,01.04.002.3.0125,"RUA RUA TERRITORIO FERNANDO DE NORONHA",1921,,10.00,27.19,NULL
4104501,01.04.002.3.0125.0400,01.04.002.3.0125,"RUA RUA TERRITORIO FERNANDO DE NORONHA",1933,,10.00,27.19,NULL
4104501,01.04.002.3.0125.0300,01.04.002.3.0125,"RUA RUA TERRITORIO FERNANDO DE NORONHA",1945,,10.00,27.19,NULL
4104501,01.04.002.3.0125.0200,01.04.002.3.0125,"RUA RUA TERRITORIO FERNANDO DE NORONHA",1957,,10.00,27.19,NULL
4104501,01.04.002.3.0125.0100,01.04.002.3.0125,"RUA RUA TERRITORIO FERNANDO DE NORONHA",1971,,10.00,28.71,NULL
4104501,01.04.002.3.0124.0500,01.04.002.3.0124,"RUA RUA TERRITORIO FERNANDO DE NORONHA",2005,,10.00,25.79,NULL
4104501,01.04.002.3.0124.0400,01.04.002.3.0124,"RUA RUA TERRITORIO FERNANDO DE NORONHA",2013,,10.00,25.79,NULL
4104501,01.04.002.3.0124.0300,01.04.002.3.0124,"RUA RUA TERRITORIO FERNANDO DE NORONHA",2027,,10.00,25.79,NULL
4104501,01.04.002.3.0124.0200,01.04.002.3.0124,"RUA RUA TERRITORIO FERNANDO DE NORONHA",2039,,10.00,25.79,NULL
4104501,01.04.002.3.0124.0100,01.04.002.3.0124,"RUA RUA TERRITORIO FERNANDO DE NORONHA",2051,,10.00,25.79,NULL
4104501,01.04.002.3.0117.0400,01.04.002.3.0117,"RUA RUA TERRITORIO FERNANDO DE NORONHA",1803,,10.00,33.60,NULL
4104501,01.04.002.3.0117.0100,01.04.002.3.0117,"RUA RUA TERRITORIO FERNANDO DE NORONHA",1815,,10.00,33.60,NULL
4104501,01.04.002.3.0115.1200,01.04.002.3.0115,"RUA RUA TERRITORIO FERNANDO DE NORONHA",14011,,10.00,205.20,NULL
4104501,01.04.002.3.0115.0200,01.04.002.3.0115,"RUA RUA TERRITORIO FERNANDO DE NORONHA",1387,,10.00,68.40,NULL
4104501,01.04.002.3.0112.1600,01.04.002.3.0112,"RUA RUA TERRITORIO FERNANDO DE NORONHA",1540,,10.00,34.02,NULL
4104501,01.04.002.3.0112.1500,01.04.002.3.0112,"RUA RUA TERRITORIO FERNANDO DE NORONHA",1550,,10.00,34.02,NULL
4104501,01.04.002.3.0112.1400,01.04.002.3.0112,"RUA RUA TERRITORIO FERNANDO DE NORONHA",1560,,10.00,34.02,NULL
4104501,01.04.002.3.0112.1300,01.04.002.3.0112,"RUA RUA TERRITORIO FERNANDO DE NORONHA",1574,,10.00,34.00,NULL
4104501,01.04.002.3.0112.1200,01.04.002.3.0112,"RUA RUA TERRITORIO FERNANDO DE NORONHA",1586,,10.00,34.02,NULL
4104501,01.04.002.3.0112.1100,01.04.002.3.0112,"RUA RUA TERRITORIO FERNANDO DE NORONHA",1598,,10.00,32.89,NULL
4104501,01.04.002.3.0112.0400,01.04.002.3.0112,"RUA RUA TERRITORIO FERNANDO DE NORONHA",1520,,10.00,40.26,NULL
4104501,01.04.002.3.0112.0300,01.04.002.3.0112,"RUA RUA TERRITORIO FERNANDO DE NORONHA",1610,,10.00,40.26,NULL
4104501,01.04.002.3.0111.1800,01.04.002.3.0111,"RUA RUA TERRITORIO FERNANDO DE NORONHA",1543,,10.00,43.50,NULL
4104501,01.04.002.3.0111.1700,01.04.002.3.0111,"RUA RUA TERRITORIO FERNANDO DE NORONHA",1551,,10.00,35.99,NULL
4104501,01.04.002.3.0111.1600,01.04.002.3.0111,"RUA RUA TERRITORIO FERNANDO DE NORONHA",1565,,10.00,35.73,NULL
4104501,01.04.002.3.0111.1500,01.04.002.3.0111,"RUA RUA TERRITORIO FERNANDO DE NORONHA",1583,,10.00,35.73,NULL
4104501,01.04.002.3.0111.130B,01.04.002.3.0111,"RUA RUA TERRITORIO FERNANDO DE NORONHA",1593,,10.00,25.74,NULL
4104501,01.04.002.3.0111.130A,01.04.002.3.0111,"RUA RUA TERRITORIO FERNANDO DE NORONHA",1605,,10.00,25.74,NULL
4104501,01.04.002.3.0111.1300,01.04.002.3.0111,"RUA RUA TERRITORIO FERNANDO DE NORONHA",1611,,10.00,26.27,NULL
4104501,01.04.002.3.0111.1200,01.04.002.3.0111,"RUA RUA TERRITORIO FERNANDO DE NORONHA",1625,,10.00,924.80,NULL
4104501,01.04.002.3.0111.0600,01.04.002.3.0111,"RUA RUA TERRITORIO FERNANDO DE NORONHA",1645,,10.00,40.60,NULL
4104501,01.04.002.3.0111.0500,01.04.002.3.0111,"RUA RUA TERRITORIO FERNANDO DE NORONHA",1659,,10.00,33.60,NULL
4104501,01.04.002.3.0111.0200,01.04.002.3.0111,"RUA RUA TERRITORIO FERNANDO DE NORONHA",1521,,10.00,45.00,NULL
4104501,01.04.002.3.0111.0100,01.04.002.3.0111,"RUA RUA TERRITORIO FERNANDO DE NORONHA",1671,,10.00,40.60,NULL
4104501,01.04.002.3.0110.1800,01.04.002.3.0110,"RUA RUA TERRITORIO FERNANDO DE NORONHA",1761,,10.00,40.60,NULL
4104501,01.04.002.3.0110.1700,01.04.002.3.0110,"RUA RUA TERRITORIO FERNANDO DE NORONHA",1747,,10.00,30.80,NULL
4104501,01.04.002.3.0110.1600,01.04.002.3.0110,"RUA RUA TERRITORIO FERNANDO DE NORONHA",1737,,10.00,30.80,NULL
4104501,01.04.002.3.0110.0400,01.04.002.3.0110,"RUA RUA TERRITORIO FERNANDO DE NORONHA",1715,,10.00,30.80,NULL
4104501,01.04.002.3.0110.0200,01.04.002.3.0110,"RUA RUA TERRITORIO FERNANDO DE NORONHA",1707,,10.00,40.60,NULL
4104501,01.04.002.3.0110.0100,01.04.002.3.0110,"RUA RUA TERRITORIO FERNANDO DE NORONHA",1729,,10.00,30.80,NULL
4104501,01.04.002.3.0105.2100,01.04.002.3.0105,"RUA RUA TERRITORIO FERNANDO DE NORONHA",1882,,10.00,31.25,NULL
4104501,01.04.002.3.0105.2000,01.04.002.3.0105,"RUA RUA TERRITORIO FERNANDO DE NORONHA",1896,,10.00,31.25,NULL
4104501,01.04.002.3.0105.1900,01.04.002.3.0105,"RUA RUA TERRITORIO FERNANDO DE NORONHA",1908,,10.00,31.25,NULL
4104501,01.04.002.3.0105.1800,01.04.002.3.0105,"RUA RUA TERRITORIO FERNANDO DE NORONHA",1920,,10.00,31.25,NULL
4104501,01.04.002.3.0105.1700,01.04.002.3.0105,"RUA RUA TERRITORIO FERNANDO DE NORONHA",1934,,10.00,31.25,NULL
4104501,01.04.002.3.0105.1600,01.04.002.3.0105,"RUA RUA TERRITORIO FERNANDO DE NORONHA",1946,,10.00,31.25,NULL
4104501,01.04.002.3.0105.1500,01.04.002.3.0105,"RUA RUA TERRITORIO FERNANDO DE NORONHA",1958,,10.00,31.25,NULL
4104501,01.04.002.3.0089.040A,01.04.002.3.0089,"RUA RUA TERRITORIO FERNANDO DE NORONHA",2042,,10.00,50.00,NULL
4104501,01.04.002.3.0089.0400,01.04.002.3.0089,"RUA RUA TERRITORIO FERNANDO DE NORONHA",2020,,10.00,29.99,NULL
4104501,01.04.002.3.0089.03BA,01.04.002.3.0089,"RUA RUA TERRITORIO FERNANDO DE NORONHA",2068,,10.00,20.00,NULL
4104501,01.04.002.3.0089.030B,01.04.002.3.0089,"RUA RUA TERRITORIO FERNANDO DE NORONHA",2060,,10.00,30.00,NULL
4104501,01.04.002.3.0089.030A,01.04.002.3.0089,"RUA RUA TERRITORIO FERNANDO DE NORONHA",2082,,10.00,25.00,NULL
4104501,01.04.002.3.0088.040A,01.04.002.3.0088,"RUA RUA TERRITORIO FERNANDO DE NORONHA",2154,,10.00,20.00,NULL
4104501,01.04.002.3.0086.040A,01.04.002.3.0086,"RUA RUA TERRITORIO FERNANDO DE NORONHA",2384,,10.00,30.00,NULL
4104501,01.04.002.3.0086.0400,01.04.002.3.0086,"RUA RUA TERRITORIO FERNANDO DE NORONHA",2358,,10.00,60.00,NULL
4104501,01.04.002.3.0086.030B,01.04.002.3.0086,"RUA RUA TERRITORIO FERNANDO DE NORONHA",2412,,10.00,30.00,NULL
4104501,01.04.002.3.0086.030A,01.04.002.3.0086,"RUA RUA TERRITORIO FERNANDO DE NORONHA",2400,,10.00,30.00,NULL
4104501,01.03.002.3.0084.04AA,01.03.002.3.0084,"RUA RUA TERRITORIO FERNANDO DE NORONHA",2510,,10.00,27.50,NULL
4104501,01.03.002.3.0084.040A,01.03.002.3.0084,"RUA RUA TERRITORIO FERNANDO DE NORONHA",2518,,10.00,27.50,NULL
4104501,01.05.004.0.0069.1400,01.05.004.0.0069,"RUA ROMEO PEDRALLI",655,,10.00,20.02,NULL
4104501,01.05.004.0.0069.1300,01.05.004.0.0069,"RUA ROMEO PEDRALLI",645,,10.00,20.02,NULL
4104501,01.05.004.0.0069.1200,01.05.004.0.0069,"RUA ROMEO PEDRALLI",633,,10.00,20.02,NULL
4104501,01.05.004.0.0069.1100,01.05.004.0.0069,"RUA ROMEO PEDRALLI",621,,10.00,20.02,NULL
4104501,01.05.004.0.0069.1000,01.05.004.0.0069,"RUA ROMEO PEDRALLI",613,,10.00,20.02,NULL
4104501,01.05.004.0.0069.0900,01.05.004.0.0069,"RUA ROMEO PEDRALLI",599,,10.00,20.02,NULL
4104501,01.05.004.0.0069.0800,01.05.004.0.0069,"RUA ROMEO PEDRALLI",587,,10.00,20.02,NULL
4104501,01.05.004.0.0068.1400,01.05.004.0.0068,"RUA ROMEO PEDRALLI",565,,10.00,20.02,NULL
4104501,01.05.004.0.0068.1300,01.05.004.0.0068,"RUA ROMEO PEDRALLI",559,,10.00,20.02,NULL
4104501,01.05.004.0.0068.1200,01.05.004.0.0068,"RUA ROMEO PEDRALLI",547,,10.00,20.02,NULL
4104501,01.05.004.0.0068.1100,01.05.004.0.0068,"RUA ROMEO PEDRALLI",535,,10.00,20.02,NULL
4104501,01.05.004.0.0068.1000,01.05.004.0.0068,"RUA ROMEO PEDRALLI",523,,10.00,20.02,NULL
4104501,01.05.004.0.0068.0900,01.05.004.0.0068,"RUA ROMEO PEDRALLI",515,,10.00,20.02,NULL
4104501,01.05.004.0.0068.0800,01.05.004.0.0068,"RUA ROMEO PEDRALLI",507,,10.00,20.02,NULL
4104501,01.06.004.1.075A.0700,01.06.004.1.075A,"RUA RISSIERI DEMICHEI",65,,10.00,35.75,NULL
4104501,01.06.004.1.075A.0600,01.06.004.1.075A,"RUA RISSIERI DEMICHEI",51,,10.00,35.75,NULL
4104501,01.06.004.1.075A.0500,01.06.004.1.075A,"RUA RISSIERI DEMICHEI",39,,10.00,35.75,NULL
4104501,01.06.004.1.075A.0400,01.06.004.1.075A,"RUA RISSIERI DEMICHEI",27,,10.00,35.75,NULL
4104501,01.06.004.1.075A.0200,01.06.004.1.075A,"RUA RISSIERI DEMICHEI",77,,10.00,36.81,NULL
4104501,01.06.004.1.0075.1400,01.06.004.1.0075,"RUA RISSIERI DEMICHEI",16,,10.00,35.63,NULL
4104501,01.06.004.1.0075.1300,01.06.004.1.0075,"RUA RISSIERI DEMICHEI",30,,10.00,35.63,NULL
4104501,01.06.004.1.0075.1200,01.06.004.1.0075,"RUA RISSIERI DEMICHEI",42,,10.00,35.63,NULL
4104501,01.06.004.1.0075.1100,01.06.004.1.0075,"RUA RISSIERI DEMICHEI",58,,10.00,35.63,NULL
4104501,01.06.004.1.0075.1000,01.06.004.1.0075,"RUA RISSIERI DEMICHEI",66,,10.00,35.63,NULL
4104501,01.06.004.1.0075.0400,01.06.004.1.0075,"RUA RISSIERI DEMICHEI",76,,10.00,36.68,NULL
4104501,01.06.004.1.0027.1500,01.06.004.1.0027,"RUA RIO GRANDE DO NORTE",1650,,10.00,120.00,NULL
4104501,01.06.004.1.0027.040B,01.06.004.1.0027,"RUA RIO GRANDE DO NORTE",1240,,10.00,25.00,NULL
4104501,01.06.004.1.0027.0400,01.06.004.1.0027,"RUA RIO GRANDE DO NORTE",1630,,10.00,25.00,NULL
4104501,01.06.004.1.0027.030C,01.06.004.1.0027,"RUA RIO GRANDE DO NORTE",1666,,10.00,25.00,NULL
4104501,01.06.004.1.0027.030B,01.06.004.1.0027,"RUA RIO GRANDE DO NORTE",1674,,10.00,25.00,NULL
4104501,01.06.004.0.0031.0600,01.06.004.0.0031,"RUA RIO GRANDE DO NORTE",1651,,10.00,120.00,NULL
4104501,01.06.004.0.0031.0200,01.06.004.0.0031,"RUA RIO GRANDE DO NORTE",1619,,10.00,50.00,NULL
4104501,01.06.004.0.0031.01AA,01.06.004.0.0031,"RUA RIO GRANDE DO NORTE",1667,,10.00,22.57,NULL
4104501,01.06.004.0.0031.010A,01.06.004.0.0031,"RUA RIO GRANDE DO NORTE",1681,,10.00,22.58,NULL
4104501,01.06.004.0.0031.0100,01.06.004.0.0031,"RUA RIO GRANDE DO NORTE",1691,,10.00,54.85,NULL
4104501,01.06.001.2.0083.090A,01.06.001.2.0083,"RUA RIO GRANDE DO NORTE",16,,10.00,50.00,NULL
4104501,01.06.001.2.0083.0900,01.06.001.2.0083,"RUA RIO GRANDE DO NORTE",""  24"",,10.00,50.00,NULL
4104501,01.06.001.2.0083.0800,01.06.001.2.0083,"RUA RIO GRANDE DO NORTE",48,,10.00,80.00,NULL
4104501,01.06.001.2.0083.0700,01.06.001.2.0083,"RUA RIO GRANDE DO NORTE",66,,10.00,50.00,NULL
4104501,01.06.001.2.0083.0600,01.06.001.2.0083,"RUA RIO GRANDE DO NORTE",74,,10.00,50.00,NULL
4104501,01.06.001.2.0083.0500,01.06.001.2.0083,"RUA RIO GRANDE DO NORTE",94,,10.00,90.00,NULL
4104501,01.06.001.2.0083.0400,01.06.001.2.0083,"RUA RIO GRANDE DO NORTE",98,,10.00,80.00,NULL
4104501,01.06.001.2.0083.030A,01.06.001.2.0083,"RUA RIO GRANDE DO NORTE",112,,10.00,50.00,NULL
4104501,01.06.001.2.0083.0300,01.06.001.2.0083,"RUA RIO GRANDE DO NORTE",114,,10.00,50.00,NULL
4104501,01.06.001.2.0083.020A,01.06.001.2.0083,"RUA RIO GRANDE DO NORTE",10,,10.00,40.00,NULL
4104501,01.06.001.2.0083.010A,01.06.001.2.0083,"RUA RIO GRANDE DO NORTE",134,,10.00,25.50,NULL
4104501,01.06.001.2.0083.0100,01.06.001.2.0083,"RUA RIO GRANDE DO NORTE",148,,10.00,74.50,NULL
4104501,01.05.004.1.0028.1500,01.05.004.1.0028,"RUA RIO GRANDE DO NORTE",1520,,10.00,120.00,NULL
4104501,01.05.004.1.0028.0400,01.05.004.1.0028,"RUA RIO GRANDE DO NORTE",1470,,10.00,100.00,NULL
4104501,01.05.004.1.0028.030B,01.05.004.1.0028,"RUA RIO GRANDE DO NORTE",1518,,10.00,25.00,NULL
4104501,01.05.004.1.0028.0300,01.05.004.1.0028,"RUA RIO GRANDE DO NORTE",1528,,10.00,25.00,NULL
4104501,01.04.004.1.0029.040B,01.04.004.1.0029,"RUA RIO GRANDE DO NORTE",""  1338"",,10.00,25.00,NULL
4104501,01.04.004.0.0033.0600,01.04.004.0.0033,"RUA RIO GRANDE DO NORTE",1371,,10.00,120.00,NULL
4104501,01.04.004.0.0033.010B,01.04.004.0.0033,"RUA RIO GRANDE DO NORTE",1425,,10.00,20.01,NULL
4104501,01.04.004.0.0033.010A,01.04.004.0.0033,"RUA RIO GRANDE DO NORTE",1399,,10.00,40.00,NULL
4104501,01.04.004.0.0033.0100,01.04.004.0.0033,"RUA RIO GRANDE DO NORTE",1417,,10.00,39.99,NULL
4104501,01.04.004.0.0032.0600,01.04.004.0.0032,"RUA RIO GRANDE DO NORTE",1515,,10.00,120.00,NULL
4104501,01.04.004.0.0032.020B,01.04.004.0.0032,"RUA RIO GRANDE DO NORTE",1491,,10.00,25.00,NULL
4104501,01.04.004.0.0032.020A,01.04.004.0.0032,"RUA RIO GRANDE DO NORTE",1465,,10.00,50.00,NULL
4104501,01.04.004.0.0032.0200,01.04.004.0.0032,"RUA RIO GRANDE DO NORTE",1487,,10.00,25.00,NULL
4104501,01.04.004.0.0032.010A,01.04.004.0.0032,"RUA RIO GRANDE DO NORTE",1557,,10.00,50.00,NULL
4104501,01.04.004.0.0032.0100,01.04.004.0.0032,"RUA RIO GRANDE DO NORTE",1525,,10.00,50.00,NULL
4104501,01.04.004.0.0029.1500,01.04.004.0.0029,"RUA RIO GRANDE DO NORTE",1370,,10.00,120.00,NULL
4104501,01.04.004.0.0029.0400,01.04.004.0.0029,"RUA RIO GRANDE DO NORTE",1350,,10.00,25.00,NULL
4104501,01.04.004.0.0029.030B,01.04.004.0.0029,"RUA RIO GRANDE DO NORTE",1400,,10.00,30.00,NULL
4104501,01.04.004.0.0029.030A,01.04.004.0.0029,"RUA RIO GRANDE DO NORTE",1390,,10.00,30.00,NULL
4104501,01.04.004.0.0029.0300,01.04.004.0.0029,"RUA RIO GRANDE DO NORTE",1422,,10.00,40.00,NULL
4104501,01.04.001.2.071A.040A,01.04.001.2.071A,"RUA RIO GRANDE DO NORTE",567,,10.00,20.72,NULL
4104501,01.04.001.2.070A.0300,01.04.001.2.070A,"RUA RIO GRANDE DO NORTE",615,,10.00,36.64,NULL
4104501,01.04.001.2.0073.0300,01.04.001.2.0073,"RUA RIO GRANDE DO NORTE",410,,10.00,34.97,NULL
4104501,01.04.001.2.0073.0100,01.04.001.2.0073,"RUA RIO GRANDE DO NORTE",450,,10.00,34.87,NULL
4104501,01.04.001.2.0072.1100,01.04.001.2.0072,"RUA RIO GRANDE DO NORTE",476,,10.00,34.86,NULL
4104501,01.04.001.2.0072.0200,01.04.001.2.0072,"RUA RIO GRANDE DO NORTE",498,,10.00,34.92,NULL
4104501,01.04.001.2.0071.1800,01.04.001.2.0071,"RUA RIO GRANDE DO NORTE",548,,10.00,34.94,NULL
4104501,01.04.001.2.0070.0200,01.04.001.2.0070,"RUA RIO GRANDE DO NORTE",608,,10.00,60.40,NULL
4104501,01.04.001.2.0070.0100,01.04.001.2.0070,"RUA RIO GRANDE DO NORTE",626,,10.00,37.20,NULL
4104501,01.04.001.2.0034.0700,01.04.001.2.0034,"RUA RIO GRANDE DO NORTE",0,,10.00,120.00,NULL
4104501,01.04.001.2.0034.0600,01.04.001.2.0034,"RUA RIO GRANDE DO NORTE",0,,10.00,100.00,NULL
4104501,01.04.001.2.0034.050A,01.04.001.2.0034,"RUA RIO GRANDE DO NORTE",138,,10.00,44.00,NULL
4104501,01.04.001.2.0034.0500,01.04.001.2.0034,"RUA RIO GRANDE DO NORTE",131,,10.00,56.00,NULL
4104501,01.04.001.2.0033.060A,01.04.001.2.0033,"RUA RIO GRANDE DO NORTE",277,,10.00,50.00,NULL
4104501,01.04.001.2.0033.050A,01.04.001.2.0033,"RUA RIO GRANDE DO NORTE",295,,10.00,50.00,NULL
4104501,01.04.001.2.0033.0500,01.04.001.2.0033,"RUA RIO GRANDE DO NORTE",303,,10.00,50.00,NULL
4104501,01.04.001.1.0068.0400,01.04.001.1.0068,"RUA RIO GRANDE DO NORTE",784,,10.00,40.00,NULL
4104501,01.04.001.1.0067.0400,01.04.001.1.0067,"RUA RIO GRANDE DO NORTE",834,,10.00,35.00,NULL
4104501,01.04.001.1.0014.1500,01.04.001.1.0014,"RUA RIO GRANDE DO NORTE",960,,10.00,120.00,NULL
4104501,01.04.001.1.0014.040A,01.04.001.1.0014,"RUA RIO GRANDE DO NORTE",,,10.00,40.00,NULL
4104501,01.04.001.1.0014.0400,01.04.001.1.0014,"RUA RIO GRANDE DO NORTE",948,,10.00,60.00,NULL
4104501,01.04.001.1.0014.0300,01.04.001.1.0014,"RUA RIO GRANDE DO NORTE",980,,10.00,68.00,NULL
4104501,01.03.001.1.0013.0600,01.03.001.1.0013,"RUA RIO GRANDE DO NORTE",,,10.00,73.45,NULL
4104501,01.03.001.1.0013.0500,01.03.001.1.0013,"RUA RIO GRANDE DO NORTE",,,10.00,50.00,NULL
4104501,01.03.001.0.0016.0600,01.03.001.0.0016,"RUA RIO GRANDE DO NORTE",973,,10.00,120.00,NULL
4104501,01.03.001.0.0016.020A,01.03.001.0.0016,"RUA RIO GRANDE DO NORTE",915,,10.00,50.00,NULL
4104501,01.03.001.0.0016.0200,01.03.001.0.0016,"RUA RIO GRANDE DO NORTE",939,,10.00,50.00,NULL
4104501,01.02.004.0.0034.0600,01.02.004.0.0034,"RUA RIO GRANDE DO NORTE",1229,,10.00,120.00,NULL
4104501,01.02.004.0.0034.0100,01.02.004.0.0034,"RUA RIO GRANDE DO NORTE",1285,,10.00,100.00,NULL
4104501,01.02.001.0.0015.0200,01.02.001.0.0015,"RUA RIO GRANDE DO NORTE",1067,,10.00,102.00,NULL
4104501,01.06.003.0.0024.0100,01.06.003.0.0024,"RUA RIO DE JANEIRO",2051,,10.00,37.50,NULL
4104501,01.06.003.0.0023.1200,01.06.003.0.0023,"RUA RIO DE JANEIRO",2009,,10.00,67.50,NULL
4104501,01.06.003.0.0023.0900,01.06.003.0.0023,"RUA RIO DE JANEIRO",1989,,10.00,67.50,NULL
4104501,01.06.003.0.0023.0300,01.06.003.0.0023,"RUA RIO DE JANEIRO",2021,,10.00,67.50,NULL
4104501,01.06.003.0.0023.010B,01.06.003.0.0023,"RUA RIO DE JANEIRO",1971,,10.00,26.25,NULL
4104501,01.06.003.0.0020.0700,01.06.003.0.0020,"RUA RIO DE JANEIRO",2038,,10.00,95.00,NULL
4104501,01.06.003.0.0020.0600,01.06.003.0.0020,"RUA RIO DE JANEIRO",2020,,10.00,95.00,NULL
4104501,01.06.003.0.0020.0500,01.06.003.0.0020,"RUA RIO DE JANEIRO",2004,,10.00,95.00,NULL
4104501,01.06.003.0.0020.03AA,01.06.003.0.0020,"RUA RIO DE JANEIRO",2068,,10.00,23.75,NULL
4104501,01.06.003.0.0020.030A,01.06.003.0.0020,"RUA RIO DE JANEIRO",2050,,10.00,23.75,NULL
4104501,01.06.002.3.0019.020B,01.06.002.3.0019,"RUA RIO DE JANEIRO",45,,10.00,33.33,NULL
4104501,01.06.002.3.0019.020A,01.06.002.3.0019,"RUA RIO DE JANEIRO",23,,10.00,33.33,NULL
4104501,01.06.002.3.0019.0200,01.06.002.3.0019,"RUA RIO DE JANEIRO",11,,10.00,33.33,NULL
4104501,01.06.002.3.0019.010B,01.06.002.3.0019,"RUA RIO DE JANEIRO",72,,10.00,33.00,NULL
4104501,01.06.002.3.0019.0100,01.06.002.3.0019,"RUA RIO DE JANEIRO",55,,10.00,33.00,NULL
4104501,01.06.002.3.0018.020B,01.06.002.3.0018,"RUA RIO DE JANEIRO",145,,10.00,30.00,NULL
4104501,01.06.002.3.0018.020A,01.06.002.3.0018,"RUA RIO DE JANEIRO",167,,10.00,30.00,NULL
4104501,01.06.002.3.0018.010B,01.06.002.3.0018,"RUA RIO DE JANEIRO",387,,10.00,29.00,NULL
4104501,01.06.002.3.0018.010A,01.06.002.3.0018,"RUA RIO DE JANEIRO",175,,10.00,31.00,NULL
4104501,01.06.002.3.0017.1100,01.06.002.3.0017,"RUA RIO DE JANEIRO",273,,10.00,120.00,NULL
4104501,01.06.002.3.0017.1000,01.06.002.3.0017,"RUA RIO DE JANEIRO",285,,10.00,120.00,NULL
4104501,01.06.002.3.0017.090A,01.06.002.3.0017,"RUA RIO DE JANEIRO",303,,10.00,60.00,NULL
4104501,01.06.002.3.0017.0900,01.06.002.3.0017,"RUA RIO DE JANEIRO",317,,10.00,60.00,NULL
4104501,01.06.002.3.0017.080A,01.06.002.3.0017,"RUA RIO DE JANEIRO",339,,10.00,72.00,NULL
4104501,01.06.002.3.0017.0800,01.06.002.3.0017,"RUA RIO DE JANEIRO",325,,10.00,48.00,NULL
4104501,01.06.002.3.0017.070A,01.06.002.3.0017,"RUA RIO DE JANEIRO",353,,10.00,60.00,NULL
4104501,01.06.002.3.0017.0700,01.06.002.3.0017,"RUA RIO DE JANEIRO",345,,10.00,60.00,NULL
4104501,01.06.002.3.0017.060A,01.06.002.3.0017,"RUA RIO DE JANEIRO",373,,10.00,60.00,NULL
4104501,01.06.002.3.0017.0600,01.06.002.3.0017,"RUA RIO DE JANEIRO",367,,10.00,60.00,NULL
4104501,01.06.002.3.0017.050B,01.06.002.3.0017,"RUA RIO DE JANEIRO",399,,10.00,30.00,NULL
4104501,01.06.002.3.0017.050A,01.06.002.3.0017,"RUA RIO DE JANEIRO",395,,10.00,60.00,NULL
4104501,01.04.003.0.0003.0600,01.04.003.0.0003,"RUA RIO DE JANEIRO",1819,,10.00,45.00,NULL
4104501,01.04.003.0.0003.050A,01.04.003.0.0003,"RUA RIO DE JANEIRO",1845,,10.00,48.00,NULL
4104501,01.04.003.0.0003.0500,01.04.003.0.0003,"RUA RIO DE JANEIRO",1861,,10.00,54.00,NULL
