codigo_ibge_municipio,_c1,_c2,_c3
4118402,02.07.004.0026,607 - ANGELO ANTUNES,S/N
4118402,01.03.196.0105,156 - MARCILIO DIAS,282
4118402,01.03.196.0145,156 - MARCILIO DIAS,336
4118402,01.03.196.0395,158 - WLADISLAO GAIDA,233
4118402,01.03.196.0385,158 - WLADISLAO GAIDA,255
4118402,01.03.196.0375,158 - WLADISLAO GAIDA,261
4118402,01.03.196.0345,158 - WLADISLAO GAIDA,295
4118402,01.03.196.0295,158 - WLADISLAO GAIDA,345
4118402,01.03.199.0075,158 - WLADISLAO GAIDA,232
4118402,02.07.005.0072,607 - ANGELO ANTUNES,635
4118402,02.07.001.0022,607 - ANGELO ANTUNES,496
4118402,01.03.199.0210,173 - TROPHINO ALVES BUDAL,860
4118402,01.03.199.0345,159 - MATEUS LEME,S/N
4118402,01.03.199.0325,159 - MATEUS LEME,525
4118402,01.03.199.0025,158 - WLADISLAO GAIDA,174
4118402,01.03.199.0025,118 - LUIZ SPIGOLON,3085
4118402,01.03.228.0045,159 - MATEUS LEME,402
4118402,01.03.228.0055,159 - MATEUS LEME,424
4118402,01.03.228.0075,159 - MATEUS LEME,466
4118402,01.03.228.0035,159 - MATEUS LEME,402
4118402,01.05.122.0071,101 - MARIANO DE SOUZA MORANGUEIRA,S/N
4118402,01.05.122.0143,521 - SHIRLEY APARECIDA MARÇAL,S/N
4118402,01.03.228.0165,159 - MATEUS LEME,526
4118402,01.03.228.0210,173 - TROPHINO ALVES BUDAL,540
4118402,01.03.228.0220,173 - TROPHINO ALVES BUDAL,940
4118402,01.03.228.0355,164 - TAKESHI MITSUYASU,205
4118402,01.03.228.0335,164 - TAKESHI MITSUYASU,215
4118402,01.03.228.0315,164 - TAKESHI MITSUYASU,225
4118402,01.03.228.0175,159 - MATEUS LEME,00530
4118402,01.03.228.0230,173 - TROPHINO ALVES BUDAL,S/N
4118402,01.03.228.0230,173 - TROPHINO ALVES BUDAL,948
4118402,01.03.228.0230,173 - TROPHINO ALVES BUDAL,948
4118402,01.03.197.0255,158 - WLADISLAO GAIDA,449
4118402,01.03.197.0245,158 - WLADISLAO GAIDA,451
4118402,01.03.197.0235,158 - WLADISLAO GAIDA,455
4118402,01.03.197.0225,158 - WLADISLAO GAIDA,465
4118402,01.03.197.0215,158 - WLADISLAO GAIDA,477
4118402,01.03.197.0025,173 - TROPHINO ALVES BUDAL,815
4118402,01.03.197.0330,173 - TROPHINO ALVES BUDAL,823
4118402,01.03.197.0310,173 - TROPHINO ALVES BUDAL,851
4118402,01.03.197.0300,173 - TROPHINO ALVES BUDAL,855
4118402,01.03.197.0300,173 - TROPHINO ALVES BUDAL,433
4118402,01.03.200.0491,159 - MATEUS LEME,655
4118402,01.03.200.0035,158 - WLADISLAO GAIDA,442
4118402,01.03.381.0347,599 - ALMI BEZERRA DA SILVA,1105
4118402,01.03.381.0347,599 - ALMI BEZERRA DA SILVA,S/N
4118402,01.03.186.0395,156 - MARCILIO DIAS,235
4118402,01.03.200.0445,159 - MATEUS LEME,654
4118402,01.05.119.0143,524 - NATALICIA MARIA DOS SANTOS,530
4118402,01.03.196.0135,156 - MARCILIO DIAS,S/N
4118402,01.03.196.0135,156 - MARCILIO DIAS,S/N
4118402,01.03.196.0210,156 - MARCILIO DIAS,380
4118402,01.03.196.0210,173 - TROPHINO ALVES BUDAL,816
4118402,01.03.401.0075,617 - VALDIR GELATI,887
4118402,01.03.196.0220,173 - TROPHINO ALVES BUDAL,834
4118402,01.03.196.0415,158 - WLADISLAO GAIDA,207
4118402,01.03.199.0125,158 - WLADISLAO GAIDA,294
4118402,01.03.199.0145,158 - WLADISLAO GAIDA,326
4118402,01.03.199.0155,158 - WLADISLAO GAIDA,336
4118402,01.03.228.0155,159 - MATEUS LEME,520
4118402,01.03.185.0075,154 - ALTINO DA SILVA AZEREDO,690
4118402,01.03.185.0085,154 - ALTINO DA SILVA AZEREDO,702
4118402,01.03.196.0285,158 - WLADISLAO GAIDA,355
4118402,01.03.196.0480,118 - LUIZ SPIGOLON,3033
4118402,01.03.196.0480,118 - LUIZ SPIGOLON,S/N
4118402,01.03.196.0480,118 - LUIZ SPIGOLON,3029
4118402,01.03.185.0095,154 - ALTINO DA SILVA AZEREDO,712
4118402,01.03.380.0158,354 - BENEDITO BRAMBILA,S/N
4118402,01.03.185.0300,173 - TROPHINO ALVES BUDAL,789
4118402,01.03.197.0055,156 - MARCILIO DIAS,444
4118402,01.03.197.0065,156 - MARCILIO DIAS,460
4118402,01.03.197.0085,156 - MARCILIO DIAS,470
4118402,01.03.200.0556,173 - TROPHINO ALVES BUDAL,897
4118402,01.03.200.0556,173 - TROPHINO ALVES BUDAL,897
4118402,01.03.200.0371,173 - TROPHINO ALVES BUDAL,967
4118402,01.03.200.0361,164 - TAKESHI MITSUYASU,241
4118402,01.03.200.0456,159 - MATEUS LEME,658
4118402,01.03.200.0381,173 - TROPHINO ALVES BUDAL,961
4118402,01.03.200.0381,173 - TROPHINO ALVES BUDAL,961
4118402,01.03.572.0113,844 - POMPILHO SIRINO,80
4118402,01.03.568.0131,844 - POMPILHO SIRINO,181
4118402,01.03.569.0010,612 - LINO MORIGGI,1023
4118402,01.03.573.0184,354 - BENEDITO BRAMBILA,319
4118402,01.03.573.0051,846 - NAGIB TOUBIA NASSAR,318
4118402,01.03.573.0174,354 - BENEDITO BRAMBILA,329
4118402,01.03.574.0124,844 - POMPILHO SIRINO,190
4118402,01.03.574.0071,354 - BENEDITO BRAMBILA,340
4118402,01.03.568.0121,844 - POMPILHO SIRINO,191
4118402,01.03.368.0391,589 - PIONEIRO AUGUSTO SOBENK,149
4118402,01.03.570.0032,844 - POMPILHO SIRINO,131
4118402,01.03.568.0031,844 - POMPILHO SIRINO,281
4118402,01.03.570.0042,844 - POMPILHO SIRINO,121
4118402,01.03.570.0164,844 - POMPILHO SIRINO,21
4118402,01.03.186.0085,154 - ALTINO DA SILVA AZEREDO,470
4118402,01.03.186.0105,154 - ALTINO DA SILVA AZEREDO,480
4118402,01.04.402.2751,1000 - CEDRO,SN
4118402,01.04.402.1391,993 - BOUNGAINVILLE,SN
4118402,01.04.402.5223,1010 - FLAMBOYANT,SN
4118402,01.04.402.4969,1010 - FLAMBOYANT,SN
4118402,01.03.186.0155,154 - ALTINO DA SILVA AZEREDO,508
4118402,01.03.186.0385,156 - MARCILIO DIAS,237
4118402,01.03.393.0294,549 - CORONEL GILBERTO KUMMER,S/N
4118402,01.03.388.0258,616 - DORIVAL DE SOUZA,S/N
4118402,01.03.401.0095,617 - VALDIR GELATI,S/N
4118402,01.03.199.0220,173 - TROPHINO ALVES BUDAL,880
4118402,01.03.199.0385,159 - MATEUS LEME,465
4118402,01.03.199.0375,159 - MATEUS LEME,485
4118402,01.03.197.0045,156 - MARCILIO DIAS,430
4118402,01.03.186.0175,154 - ALTINO DA SILVA AZEREDO,526
4118402,01.03.197.0035,156 - MARCILIO DIAS,418
4118402,01.02.355.0274,790 - JOSE RODRIGUES DE OLIVEIRA,147
4118402,01.02.355.0268,790 - JOSE RODRIGUES DE OLIVEIRA,147
4118402,01.02.355.0054,800 - VANDERLEY ANTONIO SANGA,76
4118402,01.02.355.0060,800 - VANDERLEY ANTONIO SANGA,82
4118402,01.02.356.0052,216 - PARAGUACU,SN
4118402,01.02.356.0052,216 - PARAGUACU,SN
4118402,01.02.356.0052,216 - PARAGUACU,SN
4118402,01.03.484.0151,652 - JOAO BERGAMINI NETO,817
4118402,01.03.484.0195,652 - JOAO BERGAMINI NETO,656
4118402,01.03.486.0184,547 - DR. OSNY CEZAR PICCININ,644
4118402,01.03.484.0184,652 - JOAO BERGAMINI NETO,646
4118402,01.03.490.0037,652 - JOAO BERGAMINI NETO,474
4118402,01.03.185.0235,156 - MARCILIO DIAS,467
4118402,01.03.185.0130,174 - PAULO ANTONIO DA COSTA,696
4118402,01.03.185.0130,174 - PAULO ANTONIO DA COSTA,S/N
4118402,01.03.185.0277,156 - MARCILIO DIAS,423
4118402,01.03.199.0425,159 - MATEUS LEME,359
4118402,01.03.484.0037,653 - PEDRO MORETTI - JARDIM LARANJEIRAS I,S/N
4118402,01.03.490.0217,653 - PEDRO MORETTI - JARDIM LARANJEIRAS I,561
4118402,01.03.490.0026,652 - JOAO BERGAMINI NETO,466
4118402,01.03.488.0048,550 - EDUARDO RECH DA SILVA,S/N
4118402,01.03.489.0103,652 - JOAO BERGAMINI NETO,1640
4118402,01.03.490.0171,652 - JOAO BERGAMINI NETO,S/N
4118402,01.03.485.0162,653 - PEDRO MORETTI - JARDIM LARANJEIRAS I,625
4118402,01.03.485.0037,547 - DR. OSNY CEZAR PICCININ,645
4118402,01.03.492.0081,652 - JOAO BERGAMINI NETO,398
4118402,01.03.492.0092,652 - JOAO BERGAMINI NETO,S/N
4118402,01.03.199.0295,159 - MATEUS LEME,S/N
4118402,01.03.199.0295,159 - MATEUS LEME,533
4118402,01.03.228.0415,164 - TAKESHI MITSUYASU,163
4118402,01.03.228.0395,164 - TAKESHI MITSUYASU,183
4118402,01.03.228.0385,164 - TAKESHI MITSUYASU,189
4118402,01.03.185.0310,173 - TROPHINO ALVES BUDAL,777
4118402,01.03.185.0320,173 - TROPHINO ALVES BUDAL,lado745
4118402,01.03.532.0232,587 - ANIBAL SCARPELLI,171
4118402,01.03.349.0101,581 - DA ALEGRIA,1657
4118402,01.03.351.0238,581 - DA ALEGRIA,1610
4118402,01.05.009.0443,74 - JOAO KOMOCHENA,678
4118402,01.05.009.0132,73 - DR SILVIO MEIRA E SA BEZERRA,495
4118402,01.03.152.0235,151 - MARIA JOSE DE CASTRO CONSALTER,201
4118402,02.02.002.0266,538 - IMPERATRIZ,15
4118402,02.02.002.0253,538 - IMPERATRIZ,17
4118402,01.03.155.0013,151 - MARIA JOSE DE CASTRO CONSALTER,110
4118402,01.03.152.0313,151 - MARIA JOSE DE CASTRO CONSALTER,137
4118402,01.03.152.0300,151 - MARIA JOSE DE CASTRO CONSALTER,145
4118402,02.02.002.0304,538 - IMPERATRIZ,865
4118402,01.05.009.0120,73 - DR SILVIO MEIRA E SA BEZERRA,505
4118402,01.05.009.0527,59 - CAPITAO TELMO RIBEIRO,1145
4118402,01.05.010.0365,59 - CAPITAO TELMO RIBEIRO,1251
4118402,01.05.010.0323,59 - CAPITAO TELMO RIBEIRO,S/N
4118402,02.02.006.0114,543 - DAS PALMEIRAS,18
4118402,02.02.006.0114,543 - DAS PALMEIRAS,18
4118402,01.05.009.0503,59 - CAPITAO TELMO RIBEIRO,1391
4118402,02.02.007.0241,543 - DAS PALMEIRAS,S/N
4118402,02.02.007.0241,543 - DAS PALMEIRAS,19
4118402,01.03.352.0167,578 - DOS IPES,1475
4118402,01.03.350.0161,579 - DAS AMEIXAS,347
4118402,01.03.350.0151,579 - DAS AMEIXAS,357
4118402,01.05.010.0455,72 - CHOZO KAMITAMI,635
4118402,01.05.010.0467,72 - CHOZO KAMITAMI,605
4118402,01.05.010.0533,72 - CHOZO KAMITAMI,535
4118402,01.05.010.0299,59 - CAPITAO TELMO RIBEIRO,1297
4118402,01.05.010.0299,59 - CAPITAO TELMO RIBEIRO,1297
4118402,01.05.010.0299,59 - CAPITAO TELMO RIBEIRO,1297
4118402,01.05.019.0467,71 - MARANHAO,633
4118402,02.02.007.0102,544 - TREZE DE MARÇO,16
4118402,01.03.164.0301,154 - ALTINO DA SILVA AZEREDO,361
4118402,01.05.019.0143,72 - CHOZO KAMITAMI,560
4118402,01.03.350.0140,579 - DAS AMEIXAS,367
4118402,01.03.164.0249,154 - ALTINO DA SILVA AZEREDO,405
4118402,01.03.164.0236,154 - ALTINO DA SILVA AZEREDO,411
4118402,01.03.164.0223,118 - LUIZ SPIGOLON,S/N
4118402,01.03.164.0223,154 - ALTINO DA SILVA AZEREDO,S/N
4118402,01.05.020.0156,71 - MARANHAO,640
4118402,01.03.350.0011,579 - DAS AMEIXAS,487
4118402,01.03.533.0177,579 - DAS AMEIXAS,767
4118402,01.06.194.0129,749 - JOSE UTRILA GARCIA,792
4118402,01.06.194.0243,750 - JOSE JOAQUIM SALOME,781
4118402,01.06.194.0237,750 - JOSE JOAQUIM SALOME,787
4118402,01.03.195.0311,158 - WLADISLAO GAIDA,107
4118402,01.05.008.0164,74 - JOAO KOMOCHENA,480
4118402,01.05.008.0164,74 - JOAO KOMOCHENA,470
4118402,01.05.018.0313,71 - MARANHAO,S/N
4118402,01.05.018.0313,71 - MARANHAO,465
4118402,01.05.008.0218,82 - CONRADO FANCELLI,687
4118402,01.06.194.0069,749 - JOSE UTRILA GARCIA,S/N
4118402,01.06.194.0057,749 - JOSE UTRILA GARCIA,720
4118402,01.06.194.0327,750 - JOSE JOAQUIM SALOME,S/N
4118402,01.05.007.0330,73 - DR SILVIO MEIRA E SA BEZERRA,293
4118402,01.05.011.0048,79 - LAZARO FIGUEIREDO VIEIRA,620
4118402,01.05.007.0142,74 - JOAO KOMOCHENA,330
4118402,01.05.018.0289,71 - MARANHAO,487
4118402,01.05.018.0271,82 - CONRADO FANCELLI,495
4118402,01.05.018.0241,82 - CONRADO FANCELLI,515
4118402,01.05.018.0241,82 - CONRADO FANCELLI,515
4118402,01.05.018.0205,82 - CONRADO FANCELLI,555
4118402,01.05.007.0342,73 - DR SILVIO MEIRA E SA BEZERRA,277
4118402,01.05.007.0106,78 - FLORIANO PEIXOTO,S/N
4118402,01.06.181.0045,745 - APRIGIO PEREIRA DA SILVA,S/N
4118402,01.06.225.0397,770 - JOSE BRAZILINO DA SILVA,172
4118402,01.06.225.0404,770 - JOSE BRAZILINO DA SILVA,178
4118402,01.06.192.0210,749 - JOSE UTRILA GARCIA,S/N
4118402,01.06.178.0224,745 - APRIGIO PEREIRA DA SILVA,1425
4118402,01.06.178.0217,745 - APRIGIO PEREIRA DA SILVA,1431
4118402,01.03.097.0134,131 - MILJUTIN KOGEJ,546
4118402,01.05.012.0175,73 - DR SILVIO MEIRA E SA BEZERRA,326
4118402,01.06.345.0328,1122 - MAURICIO JOSE CLEVE MACHADO,502
4118402,01.03.097.0103,146 - ANTONIO JOSE DA SILVA,894
4118402,01.06.194.0033,749 - JOSE UTRILA GARCIA,S/N
4118402,01.04.048.0138,49 - MACHADO DE ASSIS,370
4118402,01.04.048.0128,49 - MACHADO DE ASSIS,S/N
4118402,01.03.097.0393,168 - INDUSTRIAL ALBINO FERRACINI,145
4118402,01.05.022.0085,71 - MARANHAO,S/N
4118402,01.03.109.0090,147 - HEIHACHIRO NIEKAWA,504
4118402,01.03.109.0101,147 - HEIHACHIRO NIEKAWA,512
4118402,01.03.109.0095,147 - HEIHACHIRO NIEKAWA,508
4118402,01.03.489.0070,652 - JOAO BERGAMINI NETO,S/N
4118402,01.06.046.0498,321 - VIVALDO RAMOS,S/N
4118402,01.02.258.0092,442 - JOSÉ APARECIDO MORIGGI,S/N
4118402,01.03.486.0070,658 - D- JARDIM LARANJEIRAS I,652
4118402,01.03.186.0345,156 - MARCILIO DIAS,283
4118402,01.03.186.0345,156 - MARCILIO DIAS,283
4118402,01.03.485.0195,653 - PEDRO MORETTI - JARDIM LARANJEIRAS I,658
4118402,01.03.487.0037,549 - CORONEL GILBERTO KUMMER,643
4118402,01.03.186.0335,156 - MARCILIO DIAS,293
4118402,01.03.185.0045,154 - ALTINO DA SILVA AZEREDO,642
4118402,01.03.185.0055,154 - ALTINO DA SILVA AZEREDO,678
4118402,01.03.185.0035,154 - ALTINO DA SILVA AZEREDO,632
4118402,01.06.025.0305,324 - PIONEIRO EDUIR PEREIRA DE ARAUJO,S/N
4118402,01.03.097.0283,147 - HEIHACHIRO NIEKAWA,609
4118402,01.03.097.0073,146 - ANTONIO JOSE DA SILVA,S/N
4118402,01.03.109.0290,148 - FRANCISCO ALVES DO NASCIMENTO,415
4118402,01.06.194.0291,750 - JOSE JOAQUIM SALOME,741
4118402,01.06.246.0373,766 - PAULO YOSHIO FUZIZAKI,S/N
4118402,01.03.423.0182,620 - PRIMO DANBROS,787
4118402,01.05.114.0310,83 - RIO GRANDE DO SUL,S/N
4118402,01.03.096.0735,169 - IPIRANGA,SN
4118402,01.06.243.0226,760 - PIONEIRO PEDRO BULGUEROLLI,S/N
4118402,01.06.246.0361,766 - PAULO YOSHIO FUZIZAKI,S/N
4118402,01.03.329.0505,75 - DISTRITO FEDERAL,S/N
4118402,01.06.059.0301,64 - PRES TANCREDO NEVES,2684
4118402,01.02.096.0350,118 - LUIZ SPIGOLON,1831
4118402,01.04.402.2233,990 - AMENDOEIRAS,SN
4118402,01.04.402.5508,1005 - TAMAREIRA,SN
4118402,01.04.402.0821,991 - ARAUCÁRIAS,SN
4118402,01.03.423.0232,620 - PRIMO DANBROS,S/N
4118402,01.06.046.0269,64 - PRES TANCREDO NEVES,2235
4118402,01.01.021.0067,84 - SANTA CATARINA,1832
4118402,01.01.021.0090,84 - SANTA CATARINA,S/N
4118402,01.01.021.0090,84 - SANTA CATARINA,S/N
4118402,01.01.021.0090,84 - SANTA CATARINA,1852
4118402,01.02.099.0262,95 - PERNAMBUCO,S/N
4118402,01.02.099.0269,95 - PERNAMBUCO,1879
4118402,01.02.250.0788,84 - SANTA CATARINA,3175
4118402,01.06.059.0340,64 - PRES TANCREDO NEVES,S/N
4118402,01.06.046.0225,64 - PRES TANCREDO NEVES,2277
4118402,01.06.046.0225,64 - PRES TANCREDO NEVES,277
4118402,01.06.228.0368,766 - PAULO YOSHIO FUZIZAKI,S/N
4118402,01.01.020.0325,85 - CURITIBA,1925
4118402,01.03.423.0262,620 - PRIMO DANBROS,863
4118402,01.06.207.0166,770 - JOSE BRAZILINO DA SILVA,S/N
4118402,01.06.207.0027,751 - WIEGANDO REINKE,142
4118402,01.06.207.0033,751 - WIEGANDO REINKE,148
4118402,01.06.223.0327,756 - JOAO PIERIN,S/N
4118402,01.03.056.0149,141 - PROF NEUZA CASCAO BORBA,1490
4118402,01.06.228.0264,757 - NADIR GIANDOTTI DA SILVA,721
4118402,01.01.019.0325,85 - CURITIBA,2065
4118402,05.01.005.0196,382 - G,106
4118402,05.01.001.0277,375 - DOS PIONEIROS,520
4118402,05.01.005.0318,676 - HENRIQUE RAMOS,95
4118402,05.01.005.0318,676 - HENRIQUE RAMOS,95
4118402,01.06.033.0018,327 - VIELA,S/N
4118402,01.04.045.0160,46 - DO DIVINO,S/N
4118402,01.04.045.0160,46 - DO DIVINO,482
4118402,01.06.194.0376,768 - PIONEIRO JOAO EMIDIO DA SILVA,S/N
4118402,01.06.201.0327,751 - WIEGANDO REINKE,S/N
4118402,01.02.137.0268,98 - PARANA,1225
4118402,01.06.201.0315,751 - WIEGANDO REINKE,175
4118402,01.01.017.0310,85 - CURITIBA,2349
4118402,01.01.017.0310,85 - CURITIBA,2349
4118402,01.01.017.0310,85 - CURITIBA,2359
4118402,01.05.067.0248,94 - MANOEL RIBAS,95
4118402,01.02.253.3203,220 - GUERINO POMIN,S/N
4118402,01.03.424.0150,161 - AMADOR AGUIAR,133
4118402,01.03.424.0150,167 - DR JOSE DE MATTOS FILHO,505
4118402,01.03.326.4880,569 - A - CHACARA DIVERSAS,S/N
4118402,01.03.326.4730,569 - A - CHACARA DIVERSAS,S/N
4118402,01.01.016.0265,85 - CURITIBA,2545
4118402,01.06.201.0376,768 - PIONEIRO JOAO EMIDIO DA SILVA,S/N
4118402,01.03.024.0369,105 - AMAZONAS,2909
4118402,01.03.024.0355,105 - AMAZONAS,2915
4118402,01.03.024.0449,105 - AMAZONAS,2815
4118402,01.03.025.0458,106 - ETTORE GIOVINE,2815
4118402,01.03.025.0444,106 - ETTORE GIOVINE,S/N
4118402,01.06.201.0279,751 - WIEGANDO REINKE,161
4118402,01.01.021.0190,108 - PARA,996
4118402,01.01.021.0190,108 - PARA,996
4118402,01.03.025.0405,106 - ETTORE GIOVINE,2871
4118402,01.06.201.0194,770 - JOSE BRAZILINO DA SILVA,S/N
4118402,01.06.007.0221,260 - PRINCESA IZABEL,1635
4118402,01.06.054.0210,272 - GABRIEL ESPERIDIAO,S/N
4118402,01.01.019.0170,112 - PIAUI,964
4118402,01.02.017.0234,86 - INDUSTRIAL ANTONIO FACHIN,3039
4118402,01.02.017.0103,239 - LAPA,1088
4118402,01.01.023.0096,97 - SALVADOR,535
4118402,01.03.462.0273,630 - ANGELINA TRENTINI,581
4118402,01.01.018.0151,114 - SOUZA NAVES,956
4118402,01.01.018.0162,114 - SOUZA NAVES,964
4118402,01.01.018.0162,114 - SOUZA NAVES,S/N
4118402,01.01.017.0235,115 - MARECHAL CANDIDO RONDON,1020
4118402,01.05.023.0240,423 - JOSE AYRES JUNIOR,133
4118402,01.05.023.0255,423 - JOSE AYRES JUNIOR,121
4118402,01.05.027.0014,78 - FLORIANO PEIXOTO,S/N
4118402,01.03.464.0094,630 - ANGELINA TRENTINI,S/N
4118402,01.03.455.0117,626 - JOSE MARIA PINHEIRO,463
4118402,01.03.455.0117,626 - JOSE MARIA PINHEIRO,S/N
4118402,01.03.446.0233,662 - ANTONIO SILVESTRE OLIVEIRA,741
4118402,01.03.425.0054,620 - PRIMO DANBROS,850
4118402,01.02.120.0311,224 - OTAVIO BORIN,245
4118402,01.01.018.0235,114 - SOUZA NAVES,2281
4118402,01.01.018.0235,114 - SOUZA NAVES,1020
4118402,01.03.470.0044,633 - CAETANO CEREZUELA,S/N
4118402,01.02.058.0117,239 - LAPA,1400
4118402,01.03.447.0044,662 - ANTONIO SILVESTRE OLIVEIRA,715
4118402,01.03.453.0253,194 - PIONEIRO TONHAO,991
4118402,01.01.018.0310,85 - CURITIBA,2227
4118402,01.01.018.0310,85 - CURITIBA,2227
4118402,01.03.463.0038,629 - GUSTAVO MARQUES DE OLIVEIRA,S/N
4118402,01.03.465.0051,630 - ANGELINA TRENTINI,412
4118402,01.06.344.0242,1012 - ANTONIO BAGGIO,268
4118402,01.06.342.0764,1012 - ANTONIO BAGGIO,1333
4118402,01.06.342.0764,1012 - ANTONIO BAGGIO,1333
4118402,01.06.342.0764,1012 - ANTONIO BAGGIO,1333
4118402,04.01.035.0250,506 - OSVALDO CRUZ,S/N
4118402,01.05.009.0060,73 - DR SILVIO MEIRA E SA BEZERRA,555
4118402,01.05.019.0191,72 - CHOZO KAMITAMI,646
4118402,01.03.451.0074,623 - BERNARDO DA CUNHA PINHEIRO,560
4118402,01.05.020.0059,82 - CONRADO FANCELLI,554
4118402,01.05.020.0059,82 - CONRADO FANCELLI,540
4118402,01.05.020.0059,82 - CONRADO FANCELLI,546
4118402,01.03.448.0015,105 - AMAZONAS,3664
4118402,01.03.448.0015,105 - AMAZONAS,3660
4118402,01.03.448.0015,105 - AMAZONAS,3656
4118402,04.01.032.0030,5437 - SANTOS DUMONT,SN
4118402,01.06.201.0404,768 - PIONEIRO JOAO EMIDIO DA SILVA,S/N
4118402,01.06.243.0025,759 - JOAO WINCHE,S/N
4118402,01.06.343.0599,1013 - PROJETADA B - VILA RURAL SAO JOAO,1328
4118402,01.06.194.0081,749 - JOSE UTRILA GARCIA,S/N
4118402,01.06.228.0168,767 - LUIZ DIOGO FERRAZ,S/N
4118402,01.06.342.0459,1012 - ANTONIO BAGGIO,1045
4118402,01.06.342.0459,1012 - ANTONIO BAGGIO,1045
4118402,01.05.001.0061,74 - JOAO KOMOCHENA,677
4118402,01.06.194.0093,749 - JOSE UTRILA GARCIA,SN
4118402,01.03.425.0104,620 - PRIMO DANBROS,S/N
4118402,01.06.341.0398,1012 - ANTONIO BAGGIO,491
4118402,04.01.047.0290,517 - GUAIRA,S/N
4118402,01.06.341.0719,1013 - PROJETADA B - VILA RURAL SAO JOAO,SN
4118402,01.06.194.0279,750 - JOSE JOAQUIM SALOME,753
4118402,04.01.028.0345,514 - IROI,SN
4118402,01.06.340.0209,1012 - ANTONIO BAGGIO,SN
4118402,01.06.051.0029,266 - APARECIDO MARQUES DA SILVA,119
4118402,01.06.051.0025,266 - APARECIDO MARQUES DA SILVA,125
4118402,01.06.051.0020,266 - APARECIDO MARQUES DA SILVA,135
4118402,01.06.341.0118,1012 - ANTONIO BAGGIO,257
4118402,01.06.341.0118,1012 - ANTONIO BAGGIO,257
4118402,04.01.057.0300,505 - RUI BARBOSA,S/N
4118402,01.04.415.0034,1028 - JOSE BONZANINI,161
4118402,01.02.264.0277,439 - JOAQUIM FERREIRA DE SOUZA,S/N
4118402,01.06.193.0162,768 - PIONEIRO JOAO EMIDIO DA SILVA,215
4118402,04.01.034.0045,515 - GUADIANA,1502
4118402,01.04.418.0034,1025 - LOURENCO VAZ NOGUEIRA,161
4118402,01.06.200.0123,768 - PIONEIRO JOAO EMIDIO DA SILVA,S/N
4118402,01.06.239.0173,767 - LUIZ DIOGO FERRAZ,S/N
4118402,01.04.415.0187,1029 - YOLANDA KULL DIAS,170
4118402,01.06.193.0312,767 - LUIZ DIOGO FERRAZ,S/N
4118402,01.06.193.0299,767 - LUIZ DIOGO FERRAZ,S/N
4118402,01.04.417.0066,1026 - LARA BEATRIZ RODRIGUES DE OLIVEIRA,129
4118402,01.04.415.0155,1029 - YOLANDA KULL DIAS,138
4118402,01.04.420.0065,1024 - MANOEL PEDRO DA SILVA,154
4118402,01.04.417.0111,1023 - BENEDICTA DE ALMEIDA SILVESTRE,345
4118402,04.01.047.0275,517 - GUAIRA,S/N
4118402,01.02.311.0062,648 - ADEMAR GIANDOTTI,S/N
4118402,01.02.311.0062,648 - ADEMAR GIANDOTTI,S/N
4118402,01.02.309.0216,649 - PEDRO BIANCO,S/N
4118402,01.04.418.0103,1023 - BENEDICTA DE ALMEIDA SILVESTRE,401
4118402,04.01.023.0300,513 - IGUATEMI,1116
4118402,01.04.419.0111,1023 - BENEDICTA DE ALMEIDA SILVESTRE,441
4118402,01.04.414.0107,1023 - BENEDICTA DE ALMEIDA SILVESTRE,209
4118402,01.04.411.0130,1030 - PROJETADA J - CONJ HABITACIONAL SANTA MARIA,39
4118402,04.01.030.0315,514 - IROI,1560
4118402,04.01.030.0315,514 - IROI,1560
4118402,01.04.416.0103,1023 - BENEDICTA DE ALMEIDA SILVESTRE,305
4118402,01.04.406.0104,1026 - LARA BEATRIZ RODRIGUES DE OLIVEIRA,80
4118402,01.04.405.0088,1025 - LOURENCO VAZ NOGUEIRA,64
4118402,01.03.273.0204,194 - PIONEIRO TONHAO,569
4118402,01.03.426.0320,621 - IZIDORIO FERREIRA DA SILVA,628
4118402,01.03.426.0320,621 - IZIDORIO FERREIRA DA SILVA,628
4118402,01.03.273.0292,189 - JOAO DIAS MOTTA FILHO,233
4118402,01.04.405.0080,1025 - LOURENCO VAZ NOGUEIRA,56
4118402,01.03.272.0098,193 - ILDEFONSO ALVES DE LIMA,480
4118402,01.03.272.0116,189 - JOAO DIAS MOTTA FILHO,S/N
4118402,01.03.272.0116,189 - JOAO DIAS MOTTA FILHO,S/N
4118402,01.03.272.0116,189 - JOAO DIAS MOTTA FILHO,184
4118402,01.03.272.0310,188 - FLAUZINA DIAS VIEGAS,237
4118402,01.03.272.0310,188 - FLAUZINA DIAS VIEGAS,231
4118402,01.03.260.0297,189 - JOAO DIAS MOTTA FILHO,145
4118402,04.01.002.0195,511 - IMARUI,S/N
4118402,04.01.042.0230,506 - OSVALDO CRUZ,3049
4118402,04.01.043.0150,517 - GUAIRA,S/N
4118402,01.06.013.0687,83 - RIO GRANDE DO SUL,S/N
4118402,01.03.497.0083,620 - PRIMO DANBROS,993
4118402,01.03.295.0356,363 - ALEXANDRE FRANCELINO DO NASCIMENTO,S/N
4118402,01.03.295.0356,363 - ALEXANDRE FRANCELINO DO NASCIMENTO,115
4118402,04.01.029.0330,514 - IROI,S/N
4118402,01.03.299.0243,170 - MARTIN LUTHER KING,S/N
