id_quadra,id_quadra_logradouro,cd_logradouro,nm_logradouro,nr_ui,qt_logradouros
01.04.047,"{'01.04.047_MACHADO DE ASSIS', '01.04.047_GENERAL ANDRADE NEVES', '01.04.047_PIONEIRO SIMIAO', '01.04.047_DIRCEU DE CARVALHO DA SILVA'}","{'22', '49', '19', '48'}","{'GENERAL ANDRADE NEVES', 'DIRCEU DE CARVALHO DA SILVA', 'PIONEIRO SIMIAO', 'MACHADO DE ASSIS'}","{361.6666666666667, 476.0, 125.25, 302.0}",4
01.04.170,"{'01.04.170_CARLOS GOMES', '01.04.170_FARROUPILHA', '01.04.170_FELIPE DOS SANTOS', '01.04.170_ALMIRANTE TAMANDARE'}","{'32', '31', '6', '5'}","{'FARROUPILHA', 'CARLOS GOMES', 'FELIPE DOS SANTOS', 'ALMIRANTE TAMANDARE'}","{1346.5, 771.4, 1782.5, 715.0}",4
01.06.225,"{'01.06.225_JOAO PIERIN', ""01.06.225_JOSE FELIPE 'TEQUINHA'"", '01.06.225_JOSE BRAZILINO DA SILVA', '01.06.225_NAIR AUTA DOS SANTOS'}","{'770', '756', '771', '755'}","{""JOSE FELIPE 'TEQUINHA'"", 'NAIR AUTA DOS SANTOS', 'JOAO PIERIN', 'JOSE BRAZILINO DA SILVA'}","{nan, 513.8, 435.90909090909093, 175.0}",4
01.04.050,"{'01.04.050_CONDE FRANCISCO MATARAZZO', '01.04.050_DIRCEU DE CARVALHO DA SILVA', '01.04.050_ALCINDO ALVES DE LIMA', '01.04.050_JOSE DE ALENCAR'}","{'57', '50', '21', '22'}","{'CONDE FRANCISCO MATARAZZO', 'DIRCEU DE CARVALHO DA SILVA', 'ALCINDO ALVES DE LIMA', 'JOSE DE ALENCAR'}","{42.2, 124.5, 101.0, 703.2857142857143}",4
01.04.067,"{'01.04.067_ANTONIO JOAO', '01.04.067_RIACHUELO', '01.04.067_PROF GERALDO LONGO', '01.04.067_FARROUPILHA'}","{'31', '17', '30', '16'}","{'FARROUPILHA', 'RIACHUELO', 'PROF GERALDO LONGO', 'ANTONIO JOAO'}","{310.0, 362.2, 1102.6666666666667, 866.0}",4
01.04.066,"{'01.04.066_DUQUE DE CAXIAS', '01.04.066_PROF GERALDO LONGO', '01.04.066_ANTONIO JOAO', '01.04.066_RIACHUELO'}","{'29', '17', '30', '16'}","{'RIACHUELO', 'PROF GERALDO LONGO', 'DUQUE DE CAXIAS', 'ANTONIO JOAO'}","{1200.5714285714287, 306.2, 179.33333333333334, 948.4285714285714}",4
01.04.065,"{'01.04.065_DUQUE DE CAXIAS', '01.04.065_ANTONIO JOAO', '01.04.065_MONTEIRO LOBATO', '01.04.065_PROF GERALDO LONGO'}","{'29', '28', '17', '16'}","{'MONTEIRO LOBATO', 'PROF GERALDO LONGO', 'DUQUE DE CAXIAS', 'ANTONIO JOAO'}","{160.33333333333334, 1052.75, 102.5, 1303.5555555555557}",4
01.04.166,"{'01.04.166_RIACHUELO', '01.04.166_DUQUE DE CAXIAS', '01.04.166_PEREIRA PASSOS', '01.04.166_CARLOS GOMES'}","{'4', '29', '5', '30'}","{'RIACHUELO', 'DUQUE DE CAXIAS', 'CARLOS GOMES', 'PEREIRA PASSOS'}","{nan, nan, nan, nan}",4
01.04.063,"{'01.04.063_PADRE ANTONIO VIEIRA', '01.04.063_ANTONIO JOAO', '01.04.063_DUQUE DE CAXIAS', '01.04.063_CAPITAO TELMO RIBEIRO'}","{'59', '29', '17', '18'}","{'PADRE ANTONIO VIEIRA', 'CAPITAO TELMO RIBEIRO', 'DUQUE DE CAXIAS', 'ANTONIO JOAO'}","{1120.4, 82.33333333333333, 1283.8, 1152.0}",4
01.04.062,"{'01.04.062_PADRE ANTONIO VIEIRA', '01.04.062_ANTONIO JOAO', '01.04.062_DUQUE DE CAXIAS', '01.04.062_RIACHUELO'}","{'29', '17', '18', '30'}","{'PADRE ANTONIO VIEIRA', 'RIACHUELO', 'DUQUE DE CAXIAS', 'ANTONIO JOAO'}","{107.5, 1105.7142857142858, 1187.2857142857142, 171.0}",4
01.04.061,"{'01.04.061_ANTONIO JOAO', '01.04.061_FARROUPILHA', '01.04.061_RIACHUELO', '01.04.061_PADRE ANTONIO VIEIRA'}","{'31', '17', '18', '30'}","{'FARROUPILHA', 'RIACHUELO', 'PADRE ANTONIO VIEIRA', 'ANTONIO JOAO'}","{954.6, 172.5, 149.8, 1102.0}",4
01.04.060,"{'01.04.060_FARROUPILHA', '01.04.060_ANTONIO JOAO', '01.04.060_FELIPE DOS SANTOS', '01.04.060_PADRE ANTONIO VIEIRA'}","{'32', '31', '17', '18'}","{'FARROUPILHA', 'FELIPE DOS SANTOS', 'PADRE ANTONIO VIEIRA', 'ANTONIO JOAO'}","{128.8, 995.5, 864.8, 262.3333333333333}",4
01.04.059,"{'01.04.059_FELIPE DOS SANTOS', '01.04.059_ANTONIO JOAO', '01.04.059_PADRE ANTONIO VIEIRA', '01.04.059_TIRADENTES'}","{'32', '17', '18', '33'}","{'PADRE ANTONIO VIEIRA', 'TIRADENTES', 'FELIPE DOS SANTOS', 'ANTONIO JOAO'}","{728.5, 130.0, 467.0, 687.25}",4
01.04.058,"{'01.04.058_TIRADENTES', '01.04.058_PADRE ANTONIO VIEIRA', '01.04.058_INDEPENDENCIA', '01.04.058_ANTONIO JOAO'}","{'33', '17', '18', '34'}","{'PADRE ANTONIO VIEIRA', 'TIRADENTES', 'ANTONIO JOAO', 'INDEPENDENCIA'}","{800.3333333333334, 453.25, 525.0, 583.0}",4
01.04.057,"{'01.04.057_PADRE ANTONIO VIEIRA', '01.04.057_INDEPENDENCIA', '01.04.057_OSCARLINO CARVALHO DUARTE', '01.04.057_ANTONIO JOAO'}","{'18', '17', '35', '34'}","{'OSCARLINO CARVALHO DUARTE', 'PADRE ANTONIO VIEIRA', 'ANTONIO JOAO', 'INDEPENDENCIA'}","{680.25, 546.8, 440.3333333333333, 431.2}",4
01.04.056,"{'01.04.056_OSCARLINO CARVALHO DUARTE', '01.04.056_ANTONIO JOAO', '01.04.056_PADRE ANTONIO VIEIRA', '01.04.056_EUCLIDES DA CUNHA'}","{'18', '36', '17', '35'}","{'OSCARLINO CARVALHO DUARTE', 'PADRE ANTONIO VIEIRA', 'ANTONIO JOAO', 'EUCLIDES DA CUNHA'}","{344.57142857142856, 570.0, 651.0, 566.8571428571429}",4
01.04.169,"{'01.04.169_FARROUPILHA', '01.04.169_ALMIRANTE TAMANDARE', '01.04.169_CARLOS GOMES', '01.04.169_RIACHUELO'}","{'31', '6', '5', '30'}","{'FARROUPILHA', 'RIACHUELO', 'CARLOS GOMES', 'ALMIRANTE TAMANDARE'}","{849.0, 1466.1666666666667, 739.0, 1885.7142857142858}",4
01.04.052,"{'01.04.052_MACHADO DE ASSIS', '01.04.052_DIRCEU DE CARVALHO DA SILVA', '01.04.052_ALCINDO ALVES DE LIMA', '01.04.052_PIONEIRO SIMIAO'}","{'22', '49', '21', '48'}","{'PIONEIRO SIMIAO', 'DIRCEU DE CARVALHO DA SILVA', 'ALCINDO ALVES DE LIMA', 'MACHADO DE ASSIS'}","{536.0, 473.5, 317.6, 237.57142857142858}",4
01.04.051,"{'01.04.051_MACHADO DE ASSIS', '01.04.051_DIRCEU DE CARVALHO DA SILVA', '01.04.051_JOSE DE ALENCAR', '01.04.051_ALCINDO ALVES DE LIMA'}","{'22', '50', '21', '49'}","{'DIRCEU DE CARVALHO DA SILVA', 'ALCINDO ALVES DE LIMA', 'MACHADO DE ASSIS', 'JOSE DE ALENCAR'}","{121.4, 138.11111111111111, 235.14285714285714, 473.75}",4
01.04.028,"{'01.04.028_ARISTIDES LOBO', '01.04.028_DR VICENTE MACHADO', '01.04.028_OSCARLINO CARVALHO DUARTE', '01.04.028_VEREADOR FUED ABDALLA TAPXURE'}","{'24', '23', '35', '58'}","{'OSCARLINO CARVALHO DUARTE', 'VEREADOR FUED ABDALLA TAPXURE', 'DR VICENTE MACHADO', 'ARISTIDES LOBO'}","{nan, 57.5, 600.0, 822.1428571428571}",4
01.04.175,"{'01.04.175_CARLOS GOMES', '01.04.175_VOLUNTARIO DA PATRIA', '01.04.175_ENG.  REBOUÇAS', '01.04.175_EUCLIDES DA CUNHA'}","{'41', '36', '11', '5'}","{'ENG.  REBOUÇAS', 'EUCLIDES DA CUNHA', 'CARLOS GOMES', 'VOLUNTARIO DA PATRIA'}","{1280.2857142857142, 57.0, 810.0, 1013.6}",4
01.04.026,"{'01.04.026_DR VICENTE MACHADO', '01.04.026_HERCILIO LUZ', '01.04.026_EUCLIDES DA CUNHA', '01.04.026_GAL MANOEL DO NASCIMENTO VARGAS'}","{'25', '24', '36', '44'}","{'GAL MANOEL DO NASCIMENTO VARGAS', 'HERCILIO LUZ', 'DR VICENTE MACHADO', 'EUCLIDES DA CUNHA'}","{432.0, 207.75, 119.66666666666667, 623.0}",4
01.04.025,"{'01.04.025_PIONEIRO SIMIAO', '01.04.025_GENERAL ANDRADE NEVES', '01.04.025_MACHADO DE ASSIS', '01.04.025_ARISTIDES LOBO'}","{'48', '49', '19', '23'}","{'GENERAL ANDRADE NEVES', 'PIONEIRO SIMIAO', 'MACHADO DE ASSIS', 'ARISTIDES LOBO'}","{247.0, 393.0, 139.0, 343.3333333333333}",4
01.04.005,"{'01.04.005_GAL MANOEL DO NASCIMENTO VARGAS', '01.04.005_HERCILIO LUZ', '01.04.005_TOME DE SOUZA', '01.04.005_EUCLIDES DA CUNHA'}","{'25', '36', '26', '44'}","{'GAL MANOEL DO NASCIMENTO VARGAS', 'HERCILIO LUZ', 'TOME DE SOUZA', 'EUCLIDES DA CUNHA'}","{400.0, nan, 133.0, 94.0}",4
01.04.004,"{'01.04.004_VEREADOR FUED ABDALLA TAPXURE', '01.04.004_HERCILIO LUZ', '01.04.004_TOME DE SOUZA', '01.04.004_LADISLAU MOROWIS'}","{'58', '45', '26', '44'}","{'VEREADOR FUED ABDALLA TAPXURE', 'TOME DE SOUZA', 'HERCILIO LUZ', 'LADISLAU MOROWIS'}","{nan, 353.3333333333333, 37.0, 271.0}",4
01.04.002,"{'01.04.002_SIQUEIRA CAMPOS', '01.04.002_PIO XII', '01.04.002_TOME DE SOUZA', '01.04.002_DO DIVINO'}","{'46', '422', '47', '26'}","{'DO DIVINO', 'SIQUEIRA CAMPOS', 'PIO XII', 'TOME DE SOUZA'}","{nan, 177.0, 214.8, 142.4}",4
01.04.180,"{'01.04.180_CARLOS GOMES', '01.04.180_MACHADO DE ASSIS', '01.04.180_VOLUNTARIO DA PATRIA', '01.04.180_PIONEIRO SIMIAO'}","{'49', '48', '11', '5'}","{'MACHADO DE ASSIS', 'PIONEIRO SIMIAO', 'VOLUNTARIO DA PATRIA', 'CARLOS GOMES'}","{545.2727272727273, 1242.3333333333333, 1132.3333333333333, 303.5}",4
01.04.181,"{'01.04.181_CARLOS GOMES', '01.04.181_MACHADO DE ASSIS', '01.04.181_VOLUNTARIO DA PATRIA', '01.04.181_JOSE DE ALENCAR'}","{'50', '49', '11', '5'}","{'MACHADO DE ASSIS', 'VOLUNTARIO DA PATRIA', 'CARLOS GOMES', 'JOSE DE ALENCAR'}","{473.5, 241.75, 1077.6, 509.5}",4
01.04.182,"{'01.04.182_CARLOS GOMES', '01.04.182_JOSE DE ALENCAR', '01.04.182_MIGUEL COUTO', '01.04.182_VOLUNTARIO DA PATRIA'}","{'50', '11', '5', '51'}","{'MIGUEL COUTO', 'VOLUNTARIO DA PATRIA', 'CARLOS GOMES', 'JOSE DE ALENCAR'}","{619.5, 98.0, 275.7142857142857, 566.3333333333334}",4
01.04.186,"{'01.04.186_OPERARIOS', '01.04.186_MACHADO DE ASSIS', '01.04.186_VOLUNTARIO DA PATRIA', '01.04.186_JOSE DE ALENCAR'}","{'50', '49', '12', '11'}","{'OPERARIOS', 'VOLUNTARIO DA PATRIA', 'MACHADO DE ASSIS', 'JOSE DE ALENCAR'}","{1184.6666666666667, 89.66666666666667, 244.75, 543.0}",4
01.03.575,"{'01.03.575_ANTONIO ALVES DE MORAES', '01.03.575_LUIZ RUZZON', '01.03.575_POMPILHO SIRINO', '01.03.575_OBEDE LUIZ SOARES'}","{'614', '844', '848', '847'}","{'POMPILHO SIRINO', 'LUIZ RUZZON', 'OBEDE LUIZ SOARES', 'ANTONIO ALVES DE MORAES'}","{322.0, 323.0, 1330.0, 260.75}",4
01.03.574,"{'01.03.574_LUIZ RUZZON', '01.03.574_BENEDITO BRAMBILA', '01.03.574_POMPILHO SIRINO', '01.03.574_ANTONIO ALVES DE MORAES'}","{'354', '614', '844', '847'}","{'POMPILHO SIRINO', 'LUIZ RUZZON', 'BENEDITO BRAMBILA', 'ANTONIO ALVES DE MORAES'}","{320.0, 321.0, 185.0, 1280.0}",4
01.03.573,"{'01.03.573_POMPILHO SIRINO', '01.03.573_LUIZ RUZZON', '01.03.573_NAGIB TOUBIA NASSAR', '01.03.573_BENEDITO BRAMBILA'}","{'354', '614', '844', '846'}","{'POMPILHO SIRINO', 'BENEDITO BRAMBILA', 'NAGIB TOUBIA NASSAR', 'LUIZ RUZZON'}","{318.0, 135.0, 1230.0, 319.0}",4
01.03.572,"{'01.03.572_NAGIB TOUBIA NASSAR', '01.03.572_LUIZ RUZZON', '01.03.572_JOSEFA MARIA DE JESUS LOPES', '01.03.572_POMPILHO SIRINO'}","{'845', '614', '844', '846'}","{'POMPILHO SIRINO', 'NAGIB TOUBIA NASSAR', 'LUIZ RUZZON', 'JOSEFA MARIA DE JESUS LOPES'}","{1180.0, 85.0, 316.0, 317.0}",4
01.03.571,"{'01.03.571_LUIZ RUZZON', '01.03.571_JOSEFA MARIA DE JESUS LOPES', '01.03.571_POMPILHO SIRINO', '01.03.571_OSCAR CANCIO DO AMARAL'}","{'845', '614', '844', '551'}","{'POMPILHO SIRINO', 'OSCAR CANCIO DO AMARAL', 'LUIZ RUZZON', 'JOSEFA MARIA DE JESUS LOPES'}","{1130.0, 35.0, 500.0, 335.0}",4
01.04.187,"{'01.04.187_VOLUNTARIO DA PATRIA', '01.04.187_MACHADO DE ASSIS', '01.04.187_OPERARIOS', '01.04.187_PIONEIRO SIMIAO'}","{'49', '48', '12', '11'}","{'PIONEIRO SIMIAO', 'VOLUNTARIO DA PATRIA', 'MACHADO DE ASSIS', 'OPERARIOS'}","{nan, 1323.3333333333333, 221.8, 375.3333333333333}",4
01.04.188,"{'01.04.188_PIO XII', '01.04.188_VOLUNTARIO DA PATRIA', '01.04.188_PIONEIRO SIMIAO', '01.04.188_OPERARIOS'}","{'11', '48', '12', '47'}","{'PIO XII', 'PIONEIRO SIMIAO', 'VOLUNTARIO DA PATRIA', 'OPERARIOS'}","{282.84615384615387, 1411.0, 1317.6666666666667, 439.45454545454544}",4
01.04.189,"{'01.04.189_BANDEIRANTES', '01.04.189_OPERARIOS', '01.04.189_PIO XII', '01.04.189_VOLUNTARIO DA PATRIA'}","{'11', '43', '12', '47'}","{'PIO XII', 'BANDEIRANTES', 'VOLUNTARIO DA PATRIA', 'OPERARIOS'}","{432.14285714285717, 568.4444444444445, 1438.3333333333333, 191.33333333333334}",4
01.04.006,"{'01.04.006_GAL MANOEL DO NASCIMENTO VARGAS', '01.04.006_HERCILIO LUZ', '01.04.006_TOME DE SOUZA', '01.04.006_LADISLAU MOROWIS'}","{'25', '45', '26', '44'}","{'GAL MANOEL DO NASCIMENTO VARGAS', 'TOME DE SOUZA', 'HERCILIO LUZ', 'LADISLAU MOROWIS'}","{97.8, 330.5, 253.75, 106.25}",4
01.04.007,"{'01.04.007_GAL MANOEL DO NASCIMENTO VARGAS', '01.04.007_DO DIVINO', '01.04.007_TOME DE SOUZA', '01.04.007_LADISLAU MOROWIS'}","{'46', '25', '45', '26'}","{'GAL MANOEL DO NASCIMENTO VARGAS', 'DO DIVINO', 'TOME DE SOUZA', 'LADISLAU MOROWIS'}","{282.0, 123.0, 206.0, 286.5}",4
01.04.008,"{'01.04.008_PIO XII', '01.04.008_GAL MANOEL DO NASCIMENTO VARGAS', '01.04.008_TOME DE SOUZA', '01.04.008_DO DIVINO'}","{'46', '25', '47', '26'}","{'GAL MANOEL DO NASCIMENTO VARGAS', 'DO DIVINO', 'PIO XII', 'TOME DE SOUZA'}","{193.33333333333334, 219.5, 165.16666666666666, 265.0}",4
01.04.018,"{'01.04.018_DR VICENTE MACHADO', '01.04.018_ARISTIDES LOBO', '01.04.018_PIO XII', '01.04.018_DO DIVINO'}","{'46', '24', '23', '47'}","{'DO DIVINO', 'PIO XII', 'DR VICENTE MACHADO', 'ARISTIDES LOBO'}","{393.6363636363636, 402.0, 422.0, 558.1428571428571}",4
01.04.024,"{'01.04.024_ARISTIDES LOBO', '01.04.024_GENERAL ANDRADE NEVES', '01.04.024_CONDE FRANCISCO MATARAZZO', '01.04.024_MACHADO DE ASSIS'}","{'57', '49', '19', '23'}","{'GENERAL ANDRADE NEVES', 'CONDE FRANCISCO MATARAZZO', 'MACHADO DE ASSIS', 'ARISTIDES LOBO'}","{320.0, 338.0, 507.6666666666667, 77.625}",4
01.04.023,"{'01.04.023_DR VICENTE MACHADO', '01.04.023_MACHADO DE ASSIS', '01.04.023_ARISTIDES LOBO', '01.04.023_PIONEIRO SIMIAO'}","{'48', '49', '24', '23'}","{'PIONEIRO SIMIAO', 'DR VICENTE MACHADO', 'MACHADO DE ASSIS', 'ARISTIDES LOBO'}","{233.0, 349.0, 230.66666666666666, 319.2}",4
01.04.176,"{'01.04.176_EMILIO DE MENEZES', '01.04.176_CARLOS GOMES', '01.04.176_VOLUNTARIO DA PATRIA', '01.04.176_ENG.  REBOUÇAS'}","{'41', '42', '11', '5'}","{'EMILIO DE MENEZES', 'ENG.  REBOUÇAS', 'VOLUNTARIO DA PATRIA', 'CARLOS GOMES'}","{988.0, 551.5, 118.33333333333333, 60.666666666666664}",4
01.04.021,"{'01.04.021_DO DIVINO', '01.04.021_PIO XII', '01.04.021_ARISTIDES LOBO', '01.04.021_GENERAL ANDRADE NEVES'}","{'46', '19', '23', '47'}","{'GENERAL ANDRADE NEVES', 'DO DIVINO', 'PIO XII', 'ARISTIDES LOBO'}","{568.4, 321.0, 427.0, 457.0}",4
01.04.177,"{'01.04.177_EMILIO DE MENEZES', '01.04.177_CARLOS GOMES', '01.04.177_VOLUNTARIO DA PATRIA', '01.04.177_BANDEIRANTES'}","{'42', '43', '11', '5'}","{'EMILIO DE MENEZES', 'BANDEIRANTES', 'VOLUNTARIO DA PATRIA', 'CARLOS GOMES'}","{138.6, 933.3333333333334, 670.6, 135.0}",4
01.04.178,"{'01.04.178_PIO XII', '01.04.178_CARLOS GOMES', '01.04.178_BANDEIRANTES', '01.04.178_VOLUNTARIO DA PATRIA'}","{'11', '43', '47', '5'}","{'PIO XII', 'BANDEIRANTES', 'VOLUNTARIO DA PATRIA', 'CARLOS GOMES'}","{549.9166666666666, 1363.0, 125.0, 774.3333333333334}",4
01.04.017,"{'01.04.017_ARISTIDES LOBO', '01.04.017_LADISLAU MOROWIS', '01.04.017_DO DIVINO', '01.04.017_DR VICENTE MACHADO'}","{'46', '24', '23', '45'}","{'DO DIVINO', 'DR VICENTE MACHADO', 'LADISLAU MOROWIS', 'ARISTIDES LOBO'}","{627.0, 356.6, 524.0, 350.5}",4
01.04.009,"{'01.04.009_PIO XII', '01.04.009_PIONEIRO SIMIAO', '01.04.009_TOME DE SOUZA', '01.04.009_GAL MANOEL DO NASCIMENTO VARGAS'}","{'48', '25', '47', '26'}","{'GAL MANOEL DO NASCIMENTO VARGAS', 'TOME DE SOUZA', 'PIO XII', 'PIONEIRO SIMIAO'}","{282.0, 52.5, 117.0, 118.16666666666667}",4
01.04.016,"{'01.04.016_LADISLAU MOROWIS', '01.04.016_DR VICENTE MACHADO', '01.04.016_HERCILIO LUZ', '01.04.016_ARISTIDES LOBO'}","{'24', '23', '45', '44'}","{'LADISLAU MOROWIS', 'DR VICENTE MACHADO', 'HERCILIO LUZ', 'ARISTIDES LOBO'}","{672.6, 332.5, 277.3333333333333, 574.8571428571429}",4
01.04.015,"{'01.04.015_LADISLAU MOROWIS', '01.04.015_GAL MANOEL DO NASCIMENTO VARGAS', '01.04.015_DR VICENTE MACHADO', '01.04.015_HERCILIO LUZ'}","{'24', '25', '45', '44'}","{'GAL MANOEL DO NASCIMENTO VARGAS', 'DR VICENTE MACHADO', 'HERCILIO LUZ', 'LADISLAU MOROWIS'}","{212.0, 225.5, 563.0, 380.25}",4
01.04.014,"{'01.04.014_DO DIVINO', '01.04.014_DR VICENTE MACHADO', '01.04.014_GAL MANOEL DO NASCIMENTO VARGAS', '01.04.014_LADISLAU MOROWIS'}","{'46', '24', '25', '45'}","{'GAL MANOEL DO NASCIMENTO VARGAS', 'DO DIVINO', 'DR VICENTE MACHADO', 'LADISLAU MOROWIS'}","{256.9230769230769, 499.54545454545456, 311.0, 303.5}",4
01.04.013,"{'01.04.013_DO DIVINO', '01.04.013_PIO XII', '01.04.013_GAL MANOEL DO NASCIMENTO VARGAS', '01.04.013_DR VICENTE MACHADO'}","{'46', '24', '25', '47'}","{'GAL MANOEL DO NASCIMENTO VARGAS', 'DO DIVINO', 'PIO XII', 'DR VICENTE MACHADO'}","{226.0, 443.75, 317.6666666666667, 279.0}",4
01.04.012,"{'01.04.012_PIONEIRO SIMIAO', '01.04.012_PIO XII', '01.04.012_DR VICENTE MACHADO', '01.04.012_GAL MANOEL DO NASCIMENTO VARGAS'}","{'48', '24', '25', '47'}","{'GAL MANOEL DO NASCIMENTO VARGAS', 'PIONEIRO SIMIAO', 'PIO XII', 'DR VICENTE MACHADO'}","{nan, 130.4, 374.0, 199.0}",4
01.04.179,"{'01.04.179_PIONEIRO SIMIAO', '01.04.179_PIO XII', '01.04.179_VOLUNTARIO DA PATRIA', '01.04.179_CARLOS GOMES'}","{'11', '48', '47', '5'}","{'PIO XII', 'PIONEIRO SIMIAO', 'VOLUNTARIO DA PATRIA', 'CARLOS GOMES'}","{640.5714285714286, 1361.5, 1225.0, 437.44444444444446}",4
01.04.068,"{'01.04.068_ANTONIO JOAO', '01.04.068_FELIPE DOS SANTOS', '01.04.068_PROF GERALDO LONGO', '01.04.068_FARROUPILHA'}","{'32', '31', '17', '16'}","{'FARROUPILHA', 'FELIPE DOS SANTOS', 'PROF GERALDO LONGO', 'ANTONIO JOAO'}","{294.2, 724.3333333333334, 868.0, 238.66666666666666}",4
01.04.069,"{'01.04.069_TIRADENTES', '01.04.069_PROF GERALDO LONGO', '01.04.069_ANTONIO JOAO', '01.04.069_FELIPE DOS SANTOS'}","{'32', '17', '16', '33'}","{'PROF GERALDO LONGO', 'TIRADENTES', 'FELIPE DOS SANTOS', 'ANTONIO JOAO'}","{521.5, 866.0, 573.3333333333334, 237.0}",4
01.04.165,"{'01.04.165_CARLOS GOMES', '01.04.165_RIACHUELO', '01.04.165_PEREIRA PASSOS', '01.04.165_FARROUPILHA'}","{'4', '31', '5', '30'}","{'FARROUPILHA', 'RIACHUELO', 'CARLOS GOMES', 'PEREIRA PASSOS'}","{670.0, 1147.7142857142858, 811.0, 1318.8}",4
01.04.110,"{'01.04.110_JOSE DE ALENCAR', '01.04.110_TUPY', '01.04.110_DEPUTADO HEITOR ALENCAR FURTADO', '01.04.110_MACHADO DE ASSIS'}","{'50', '49', '6713', '8'}","{'MACHADO DE ASSIS', 'TUPY', 'DEPUTADO HEITOR ALENCAR FURTADO', 'JOSE DE ALENCAR'}","{576.25, 355.0, 822.8888888888889, 1399.0}",4
01.04.127,"{'01.04.127_RIACHUELO', '01.04.127_VISCONDE TAUNAY', '01.04.127_FARROUPILHA', '01.04.127_BARAO DO RIO BRANCO'}","{'31', '3', '30', '2'}","{'FARROUPILHA', 'RIACHUELO', 'VISCONDE TAUNAY', 'BARAO DO RIO BRANCO'}","{848.4, 651.6666666666666, 1148.3333333333333, 510.0}",4
01.04.126,"{'01.04.126_BARAO DO RIO BRANCO', '01.04.126_FARROUPILHA', '01.04.126_FELIPE DOS SANTOS', '01.04.126_VISCONDE TAUNAY'}","{'32', '31', '3', '2'}","{'FARROUPILHA', 'VISCONDE TAUNAY', 'BARAO DO RIO BRANCO', 'FELIPE DOS SANTOS'}","{576.0, 658.0, 1011.5, 622.625}",4
01.04.125,"{'01.04.125_TIRADENTES', '01.04.125_BARAO DO RIO BRANCO', '01.04.125_VISCONDE TAUNAY', '01.04.125_FELIPE DOS SANTOS'}","{'32', '3', '2', '33'}","{'TIRADENTES', 'VISCONDE TAUNAY', 'BARAO DO RIO BRANCO', 'FELIPE DOS SANTOS'}","{568.8571428571429, 752.75, 403.5, 713.0}",4
01.04.124,"{'01.04.124_BARAO DO RIO BRANCO', '01.04.124_VISCONDE TAUNAY', '01.04.124_INDEPENDENCIA', '01.04.124_TIRADENTES'}","{'33', '3', '2', '34'}","{'TIRADENTES', 'VISCONDE TAUNAY', 'BARAO DO RIO BRANCO', 'INDEPENDENCIA'}","{838.6666666666666, 380.42857142857144, 637.6666666666666, 974.3333333333334}",4
01.04.123,"{'01.04.123_INDEPENDENCIA', '01.04.123_OSCARLINO CARVALHO DUARTE', '01.04.123_BARAO DO RIO BRANCO', '01.04.123_VISCONDE TAUNAY'}","{'3', '35', '2', '34'}","{'OSCARLINO CARVALHO DUARTE', 'VISCONDE TAUNAY', 'BARAO DO RIO BRANCO', 'INDEPENDENCIA'}","{785.0, 290.57142857142856, 508.5, 965.0}",4
01.04.122,"{'01.04.122_VISCONDE TAUNAY', '01.04.122_BARAO DO RIO BRANCO', '01.04.122_OSCARLINO CARVALHO DUARTE', '01.04.122_EUCLIDES DA CUNHA'}","{'36', '3', '35', '2'}","{'OSCARLINO CARVALHO DUARTE', 'VISCONDE TAUNAY', 'BARAO DO RIO BRANCO', 'EUCLIDES DA CUNHA'}","{400.75, 1073.3333333333333, 789.0, 159.55555555555554}",4
01.04.121,"{'01.04.121_TUPY', '01.04.121_PIO XII', '01.04.121_TAPEJARA', '01.04.121_ROOSEVELT'}","{'9', '47', '8', '40'}","{'TAPEJARA', 'PIO XII', 'ROOSEVELT', 'TUPY'}","{737.6666666666666, 1098.5, 859.5, 826.0}",4
01.04.120,"{'01.04.120_TUPY', '01.04.120_PIONEIRO SIMIAO', '01.04.120_PIO XII', '01.04.120_TAPEJARA'}","{'9', '48', '47', '8'}","{'TAPEJARA', 'PIO XII', 'PIONEIRO SIMIAO', 'TUPY'}","{1064.7142857142858, 1073.2, 682.2, 762.0}",4
01.04.155,"{'01.04.155_ERNESTO BIAZUS', '01.04.155_MACHADO DE ASSIS', '01.04.155_CARLOS GOMES', '01.04.155_PIONEIRO SIMIAO'}","{'49', '48', '10', '5'}","{'PIONEIRO SIMIAO', 'MACHADO DE ASSIS', 'ERNESTO BIAZUS', 'CARLOS GOMES'}","{937.0, 554.1666666666666, 619.0, 1157.3333333333333}",4
01.04.118,"{'01.04.118_TAPEJARA', '01.04.118_JOSE DE ALENCAR', '01.04.118_MACHADO DE ASSIS', '01.04.118_TUPY'}","{'50', '49', '9', '8'}","{'TAPEJARA', 'TUPY', 'MACHADO DE ASSIS', 'JOSE DE ALENCAR'}","{611.6, 386.0, 787.2, 414.0}",4
01.04.117,"{'01.04.117_MIGUEL COUTO', '01.04.117_TAPEJARA', '01.04.117_TUPY', '01.04.117_JOSE DE ALENCAR'}","{'50', '9', '8', '51'}","{'MIGUEL COUTO', 'TAPEJARA', 'TUPY', 'JOSE DE ALENCAR'}","{292.8, 365.6666666666667, 374.0, 527.3333333333334}",4
